代码,名称,当前,近1月,近3月,近6月,近1年,近3年,成立来
150182,富国中证军工指数分级B,0.2372,-14.96%,-23.44%,-53.48%,-64.75%,-85.40%,-66.62%
150184,申万中证环保产业指数分级A,1.0043,0.37%,1.13%,2.20%,4.46%,14.57%,23.52%
150185,申万中证环保产业指数分级B,0.7783,-19.63%,-48.56%,-72.83%,-80.10%,-80.84%,-80.01%
150186,申万菱信中证军工指数分级A,1.0097,0.37%,1.11%,2.23%,4.53%,14.69%,22.84%
150187,申万菱信中证军工指数分级B,0.7663,-22.10%,-21.88%,-43.06%,-73.02%,-84.29%,-80.86%
150188,招商可转债分级债券A,1.0371,0.39%,1.07%,2.17%,4.50%,15.48%,23.24%
150189,招商可转债分级债券B,0.5669,-1.06%,2.00%,-12.23%,-34.12%,-60.22%,-85.27%
150190,新华中证环保产业指数分级A,1.0432,0.48%,1.36%,2.76%,5.50%,17.86%,26.55%
150191,新华中证环保产业指数分级B,0.2299,-5.98%,-37.77%,-64.22%,-73.63%,-71.26%,-77.44%
150192,鹏华地产分级A,1.0351,0.39%,1.07%,2.17%,4.50%,14.43%,21.84%
150193,鹏华地产分级B,0.6120,-17.67%,-24.26%,-51.76%,-47.12%,-36.14%,-35.96%
150194,富国中证移动互联网指数分级A,1.0371,0.39%,1.17%,2.27%,4.57%,14.45%,21.79%
150195,富国中证移动互联网指数分级B,0.4652,-26.67%,-44.53%,-59.15%,-64.38%,-80.84%,-91.38%
150196,国泰国证有色金属行业分级A,1.0427,0.43%,1.34%,2.71%,5.49%,17.60%,21.60%
150197,国泰国证有色金属行业分级B,0.4492,-8.76%,-37.86%,-61.37%,-69.55%,-52.97%,-86.32%
150198,国泰国证食品饮料行业指数A,1.0427,0.43%,1.34%,2.71%,5.49%,17.65%,25.36%
150199,国泰国证食品饮料行业指数B,1.3217,8.60%,-20.98%,-11.95%,-4.04%,166.80%,178.80%
150200,招商中证全指证券公司分级A,1.0298,0.36%,1.11%,2.26%,4.53%,14.45%,20.81%
150201,招商中证全指证券公司分级B,0.4437,-22.53%,-35.14%,-57.28%,-83.50%,-87.53%,-98.23%
150203,鹏华传媒分级A ,1.0111,0.30%,1.10%,2.26%,4.49%,14.51%,20.08%
150204,鹏华传媒分级B,0.5377,-26.51%,-46.50%,-72.38%,-81.41%,-94.38%,-94.94%
150205,鹏华中证国防指数分级A,1.0391,0.39%,1.07%,2.26%,4.54%,14.54%,20.67%
150206,鹏华中证国防指数分级B,0.3770,-29.72%,-29.07%,-51.76%,-63.97%,-88.53%,-95.30%
150207,招商沪深300地产等权重分级A,1.0122,0.37%,1.13%,2.21%,4.54%,14.39%,20.25%
150208,招商沪深300地产等权重分级B,0.8638,-13.39%,-19.29%,-64.37%,-62.17%,-56.37%,-60.32%
150209,富国中证国企改革指数分级A,1.0371,0.39%,1.17%,2.27%,4.50%,14.37%,19.74%
150210,富国中证国企改革指数分级B ,0.4635,-17.01%,-27.68%,-45.26%,-50.28%,-53.15%,-72.60%
150211,富国中证新能源汽车指数分级A,1.0091,0.40%,1.27%,2.47%,5.01%,15.95%,19.66%
150212,富国中证新能源汽车指数分级B,0.7160,-17.72%,-65.13%,-76.99%,-85.16%,-79.78%,-86.33%
150213,国投瑞银中证创业指数分级A,1.0341,0.39%,1.17%,2.48%,5.02%,16.12%,20.18%
150214,国投瑞银中证创业指数分级B,0.2909,-27.54%,-59.16%,-73.31%,-88.39%,-90.62%,-94.39%
150215,国泰深证TMT50指数分级A,1.0349,0.36%,1.11%,2.23%,4.50%,14.23%,17.64%
150216,国泰深证TMT50指数分级B,0.4420,-30.32%,-52.41%,-66.15%,-68.82%,-66.47%,-86.69%
150217,交银国证新能源指数分级A,1.0141,0.40%,1.10%,2.26%,4.48%,15.48%,18.95%
150218,交银国证新能源指数分级B,0.6310,-17.28%,-36.35%,-70.86%,-81.42%,-80.31%,-91.15%
150219,前海开源健康分级A,1.0472,0.48%,1.45%,2.95%,6.00%,19.33%,23.50%
150220,前海开源健康分级B,0.4458,-19.54%,-42.73%,-50.16%,-55.67%,-57.33%,-54.30%
150221,前海开源中航军工A,1.0442,0.48%,1.56%,3.16%,6.49%,21.14%,25.99%
150222,前海开源中航军工B,0.6935,-23.65%,-23.74%,-48.29%,-79.92%,-90.03%,-88.01%
150223,富国中证全指证券公司分级A,1.0492,0.48%,1.45%,2.94%,6.00%,19.18%,22.94%
150224,富国中证全指证券公司分级B,0.1693,7.20%,-24.33%,-58.69%,-73.58%,-70.67%,-96.72%
150225,博时中证800证券保险分级A,1.0431,0.40%,1.23%,2.47%,5.00%,15.84%,18.47%
150226,博时中证800证券保险分级B,0.7017,-8.79%,-17.74%,-39.85%,-52.29%,-38.73%,-82.95%
150227,鹏华银行分级A,1.0431,0.38%,1.16%,2.25%,4.50%,14.19%,17.28%
150228,鹏华银行分级B,0.7101,5.98%,8.58%,-16.78%,-21.66%,7.26%,-29.10%
150229,鹏华酒分级A,1.0161,0.30%,1.09%,2.26%,4.49%,14.29%,17.14%
150230,鹏华酒分级B,0.5385,4.03%,-39.71%,-32.38%,-30.35%,96.66%,4.82%
150231,申万菱信申万电子分级A,1.0185,0.36%,1.12%,2.34%,4.59%,14.78%,17.28%
150232,申万菱信申万电子分级B,0.4288,-29.02%,-52.64%,-64.94%,-68.64%,-71.91%,-89.39%
150233,申万菱信申万传媒分级A,,,,,,,
150234,申万菱信申万传媒分级B,,,,,,,
150235,鹏华证券分级A,1.0091,0.40%,1.20%,2.29%,4.53%,14.30%,17.04%
150236,鹏华证券分级B,,,,,,,
150237,鹏华环保分级A,1.0431,0.39%,1.16%,2.25%,4.50%,14.46%,16.34%
150238,鹏华环保分级B,0.3245,-28.94%,-50.38%,-69.14%,-75.79%,-73.74%,-89.27%
150241,富国中证银行指数分级A,1.0371,0.39%,1.17%,2.27%,4.50%,14.39%,17.13%
150242,富国中证银行指数分级B,0.8812,4.76%,7.18%,-15.13%,-17.28%,15.47%,-11.90%
150243,鹏华创业板分级A,1.0061,0.40%,1.13%,2.33%,4.57%,14.33%,16.38%
150244,鹏华创业板分级B,0.7506,-17.96%,-53.09%,-67.51%,-73.25%,-90.25%,-95.44%
150245,鹏华互联网分级A,1.0431,0.39%,1.16%,2.25%,4.50%,14.42%,16.30%
150246,鹏华互联网分级B,0.4733,-21.89%,-45.67%,-55.06%,-60.98%,-63.94%,-90.49%
150247,工银中证传媒指数分级A,1.0169,0.44%,1.39%,2.76%,5.57%,17.79%,20.72%
150248,工银中证传媒指数分级B,0.5467,-26.43%,-47.15%,-73.69%,-83.72%,-95.70%,-99.28%
150249,招商中证银行指数分级A,1.0371,0.36%,1.10%,2.18%,4.51%,14.28%,16.68%
150250,招商中证银行指数分级B,0.8428,5.29%,7.60%,-14.64%,-17.32%,25.19%,-15.75%
150251,招商中证煤炭等权指数分级A,1.0371,0.36%,1.10%,2.18%,4.51%,14.26%,16.71%
150252,招商中证煤炭等权指数分级B,0.7399,5.85%,-1.66%,-25.02%,-50.63%,-17.58%,-76.10%
150255,易方达银行分级A,1.0164,0.37%,1.13%,2.25%,4.50%,14.69%,16.80%
150256,易方达银行分级B,0.7398,1.45%,8.57%,-21.07%,-20.86%,24.77%,-29.33%
150257,易方达生物分级A,1.0164,0.37%,1.13%,2.25%,4.50%,14.71%,16.82%
150258,易方达生物分级B,0.6951,-18.54%,-44.23%,-42.16%,-38.54%,-29.30%,-81.88%
150259,易方达重组分级A,1.0132,0.37%,1.14%,2.25%,4.51%,14.71%,16.83%
150260,易方达重组分级B,0.6046,-16.38%,-34.57%,-69.55%,-80.13%,-83.68%,-97.70%
150261,华宝中证医疗指数分级A,1.0454,0.44%,1.35%,2.71%,5.50%,17.59%,20.45%
150262,华宝中证医疗指数分级B,0.5874,-18.41%,-40.99%,-41.68%,-34.57%,-75.13%,-97.78%
150263,华宝中证1000指数分级A,1.0380,0.44%,1.36%,2.73%,5.53%,17.59%,20.16%
150264,华宝中证1000指数分级B,0.3450,-30.61%,-50.08%,-67.11%,-84.90%,-89.12%,-98.77%
150265,中融一带一路分级A,1.0452,0.38%,1.36%,2.65%,5.50%,17.59%,20.69%
150266,中融一带一路分级B,0.7746,-4.56%,-3.37%,-32.40%,-45.26%,-70.43%,-94.36%
150267,博时中证银行指数分级A,1.0431,0.40%,1.23%,2.47%,5.00%,15.92%,18.22%
150268,博时中证银行指数分级B,0.8340,5.28%,8.00%,-14.20%,-16.03%,23.04%,-16.68%
150269,招商中证白酒指数分级A,1.0371,0.36%,1.10%,2.18%,4.52%,14.33%,16.62%
150270,招商中证白酒指数分级B,0.9792,4.81%,-31.48%,-14.89%,-12.06%,274.53%,91.01%
150271,招商国证生物医药指数分级A,1.0371,0.36%,1.10%,2.18%,4.51%,14.26%,16.59%
150272,招商国证生物医药指数分级B,0.8073,-15.09%,-38.87%,-35.66%,-27.71%,-23.68%,-78.69%
150273,鹏华一带一路分级A,1.0131,0.40%,1.10%,2.21%,4.55%,14.57%,16.94%
150274,鹏华一带一路分级B,0.9532,-3.65%,-2.16%,-46.01%,-60.76%,-69.44%,-92.94%
150275,安信一带一路分级A,1.0141,0.40%,1.10%,2.28%,4.49%,14.31%,16.72%
150276,安信一带一路分级B,0.9400,-3.69%,-1.78%,-48.28%,-62.04%,-73.32%,-94.17%
150277,鹏华高铁分级A,1.0051,0.40%,1.16%,2.26%,4.55%,14.58%,16.82%
150278,鹏华高铁分级B,0.6545,-3.25%,5.64%,-34.82%,-68.03%,-81.52%,-97.00%
150279,鹏华新能源分级A,1.0081,0.40%,1.10%,2.18%,4.52%,14.57%,16.74%
150280,鹏华新能源分级B,0.7791,-15.77%,-45.32%,-70.63%,-79.40%,-76.94%,-96.96%
150281,长盛中证金融地产指数分级A,1.0431,0.38%,1.16%,2.46%,5.00%,16.49%,18.71%
150282,长盛中证金融地产指数分级B,0.3670,-1.61%,-4.18%,-37.59%,-42.20%,-14.45%,-63.30%
150283,申万菱信申万医药生物分级A,1.0140,0.37%,1.14%,2.22%,4.48%,14.69%,16.57%
150284,申万菱信申万医药生物分级B,0.5395,-16.58%,-46.27%,-46.24%,-35.10%,-33.25%,-46.12%
150287,中融国证钢铁行业指数分级A,1.0452,0.38%,1.36%,2.65%,5.50%,17.58%,19.92%
150288,中融国证钢铁行业指数分级B,0.4037,2.02%,-12.15%,-35.30%,-52.41%,-51.73%,-93.09%
150289,中融中证煤炭指数分级A,1.0202,0.39%,1.39%,2.72%,5.57%,17.62%,19.85%
150290,中融中证煤炭指数分级B,0.8370,10.88%,2.33%,-30.48%,-66.48%,-53.23%,-79.28%
150291,中融中证银行指数分级A,1.0452,0.38%,1.36%,2.65%,5.50%,17.59%,20.18%
150292,中融中证银行指数分级B,0.6051,5.96%,8.24%,-19.14%,-23.93%,2.55%,-39.60%
150293,南方中证高铁产业指数分级A,1.0475,0.44%,1.34%,2.71%,5.50%,18.33%,20.87%
150294,南方中证高铁产业指数分级B,0.4382,-3.70%,7.76%,-39.65%,-58.80%,-70.75%,-94.60%
150295,南方中证国有企业改革分级A,1.0431,0.40%,1.23%,2.47%,5.00%,16.60%,19.04%
150296,南方中证国有企业改革分级B,0.5695,-9.74%,-24.20%,-36.60%,-42.71%,-42.63%,-81.19%
150297,南方中证互联网指数分级A,1.0100,0.45%,1.37%,2.73%,5.53%,17.97%,19.99%
150298,南方中证互联网指数分级B,0.7639,-17.08%,-36.48%,-63.62%,-67.25%,-68.75%,-79.51%
150299,华安中证银行指数分级A,1.0454,0.44%,1.35%,2.71%,5.50%,17.62%,20.16%
150300,华安中证银行指数分级B,0.5688,6.56%,9.50%,-18.59%,-23.44%,2.86%,-43.16%
150301,华安中证全指证券公司分级A,1.0454,0.43%,1.34%,2.70%,5.49%,17.63%,20.18%
150302,华安中证全指证券公司分级B,0.2031,-35.37%,-50.61%,-71.78%,-82.27%,-83.11%,-96.03%
150303,华安创业板50指数分级A,1.0101,0.45%,1.38%,2.74%,5.56%,18.26%,20.19%
150304,华安创业板50指数分级B,0.6837,-24.48%,-58.73%,-75.28%,-85.01%,-97.99%,-99.35%
150305,国寿安保中证养老产业分级A,1.0061,0.40%,1.15%,2.25%,4.58%,14.35%,16.18%
150306,国寿安保中证养老产业分级B,0.8324,-12.98%,-53.57%,-63.93%,-66.03%,-73.07%,-80.13%
150307,富国中证体育产业指数分级A,1.0041,0.40%,1.17%,2.26%,4.55%,14.32%,16.03%
150308,富国中证体育产业指数分级B,0.7946,-18.80%,-46.73%,-69.93%,-81.03%,-94.04%,-95.74%
150309,信诚中证信息安全指数分级A,1.0001,0.29%,1.07%,2.16%,4.50%,14.19%,16.03%
150310,信诚中证信息安全指数分级B,0.8220,-38.86%,-52.13%,-72.60%,-74.76%,-83.93%,-95.54%
150311,信诚中证智能家居指数分级A,1.0041,0.40%,1.14%,2.23%,4.57%,14.27%,16.11%
150312,信诚中证智能家居指数分级B,0.7492,-24.85%,-54.21%,-72.51%,-80.11%,-85.16%,-96.01%
150315,富国中证工业4.0指数分级A,1.0041,0.40%,1.17%,2.26%,4.50%,14.34%,16.20%
150316,富国中证工业4.0指数分级B,0.7716,-24.40%,-42.13%,-71.15%,-77.73%,-80.99%,-97.07%
150317,交银中证互联网金融指数分级A,1.0422,0.39%,1.36%,2.66%,5.48%,17.61%,19.72%
150318,交银中证互联网金融指数分级B,0.2932,-33.79%,-45.08%,-65.10%,-71.57%,-86.71%,-92.40%
150321,富国中证煤炭指数分级A,1.0562,0.57%,1.64%,3.23%,6.50%,21.06%,23.65%
150322,富国中证煤炭指数分级B,0.8346,6.97%,5.14%,-24.50%,-48.52%,-23.86%,-86.54%
150323,工银中证环保产业指数分级A,1.0373,0.44%,1.35%,2.73%,5.52%,17.61%,19.47%
150324,工银中证环保产业指数分级B,0.3239,-31.14%,-51.58%,-71.27%,-85.44%,-89.26%,-92.43%
150325,工银中证高铁产业指数分级A,1.0427,0.43%,1.34%,2.71%,5.50%,17.61%,19.20%
150326,工银中证高铁产业指数分级B,0.3241,-5.04%,5.34%,-47.00%,-66.55%,-87.78%,-93.59%
150327,工银中证新能源指数分级A,1.0427,0.43%,1.34%,2.71%,5.50%,17.61%,19.47%
150328,工银中证新能源指数分级B,0.3781,-23.56%,-45.71%,-67.10%,-74.66%,-82.67%,-89.50%
150329,方正富邦保险主题指数分级A,1.0371,0.39%,1.07%,2.17%,4.50%,14.25%,15.39%
150330,方正富邦保险主题指数分级B,1.2335,7.12%,5.93%,-10.59%,-14.85%,46.26%,23.30%
150335,融通军工分级A,1.0472,0.48%,1.36%,2.75%,5.57%,17.62%,19.62%
150336,融通军工分级B,0.4301,-31.03%,-31.58%,-55.17%,-73.00%,-88.01%,-88.74%
150343,融通证券分级A,1.0452,0.38%,1.36%,2.65%,5.50%,17.65%,19.30%
150344,融通证券分级B,0.2106,5.75%,-22.12%,-56.39%,-72.11%,-80.07%,-90.16%
150968,银河研究精选混合,0.8870,-2.58%,-12.32%,-13.88%,-13.58%,--,-11.12%
150988,银河钱包货币A,0.7493,0.24%,0.77%,1.78%,3.91%,--,5.01%
150998,银河钱包货币B,0.7741,0.25%,0.79%,1.82%,4.01%,--,5.14%
151001,银河稳健,1.3149,-1.50%,-10.12%,-9.51%,-8.43%,9.22%,768.99%
151002,银河收益债券,1.3733,0.31%,0.50%,-0.50%,-0.05%,7.22%,347.58%
159001,易方达保证金收益货币A,0.5856,0.19%,0.56%,1.41%,3.15%,9.41%,19.85%
159002,易方达保证金收益货币B,0.6548,0.21%,0.63%,1.53%,3.41%,10.24%,22.20%
159003,招商保证金快线A,0.6103,0.20%,0.66%,1.55%,3.38%,10.13%,20.58%
159004,招商保证金快线B,0.6789,0.22%,0.72%,1.68%,3.63%,10.93%,22.75%
159005,汇添富收益快钱货币A,0.6017,0.19%,0.60%,1.44%,3.15%,8.52%,11.32%
159006,汇添富收益快钱货币B,0.6588,0.21%,0.67%,1.56%,3.40%,9.31%,12.34%
159901,易方达深证100ETF,3.5105,-6.31%,-15.81%,-28.28%,-29.01%,-10.02%,240.37%
159902,华夏中小板ETF,2.4677,-7.70%,-21.30%,-30.07%,-33.67%,-28.28%,159.07%
159903,南方深成ETF,0.8235,-6.84%,-18.38%,-28.91%,-32.74%,-28.64%,-39.21%
159905,工银深证红利ETF,1.3027,-0.31%,-12.01%,-21.52%,-18.15%,27.84%,30.33%
159906,大成深证成长40ETF,0.6834,-7.45%,-22.47%,-33.37%,-34.39%,-33.24%,-31.70%
159907,广发中小板300ETF,1.0159,-8.67%,-20.44%,-30.53%,-35.53%,-30.83%,-7.82%
159908,博时深证200ETF,1.1423,-3.33%,-11.98%,-22.93%,-24.17%,2.70%,14.26%
159909,招商深证TMT50ETF,3.3513,-11.65%,-24.45%,-36.48%,-39.49%,-39.91%,2.97%
159910,嘉实深证120ETF,1.3781,-2.50%,-11.00%,-21.73%,-21.70%,13.20%,37.91%
159911,鹏华深证民营ETF,3.0829,-6.09%,-19.01%,-28.77%,-33.45%,-32.91%,-6.68%
159912,汇添富深证300ETF,0.9914,-6.04%,-17.74%,-28.17%,-31.49%,-26.85%,-0.80%
159913,交银深证300ETF,1.4094,-1.81%,-14.02%,-22.73%,-21.17%,5.14%,41.10%
159915,易方达创业板ETF,1.2093,-9.61%,-19.35%,-30.50%,-34.24%,-42.45%,37.86%
159916,建信深证60ETF,2.9679,-1.05%,-9.24%,-19.37%,-16.63%,28.40%,61.84%
159918,嘉实中创400ETF,1.1547,-11.01%,-21.21%,-33.66%,-41.10%,-44.88%,15.45%
159919,嘉实沪深300ETF,3.5196,-1.02%,-8.34%,-17.16%,-17.86%,-3.01%,34.62%
159920,华夏恒生ETF,1.3814,-1.09%,-5.99%,-6.98%,-4.31%,29.86%,45.67%
159922,嘉实中证500ETF,4.4533,-8.69%,-16.94%,-28.37%,-34.80%,-32.14%,24.83%
159923,大成中证100ETF,1.4097,1.44%,-4.34%,-12.63%,-11.20%,10.49%,41.10%
159925,南方开元沪深300ETF,1.3560,-1.00%,-8.29%,-17.08%,-17.49%,-1.01%,35.69%
159926,嘉实中证中期国债ETF,112.0436,0.68%,0.48%,1.91%,3.62%,4.39%,12.07%
159928,汇添富中证主要消费ETF,1.9801,4.16%,-12.32%,-10.34%,-4.79%,50.59%,98.42%
159929,汇添富中证医药卫生ETF,1.3524,-6.09%,-21.22%,-20.68%,-12.05%,-6.57%,35.10%
159930,汇添富中证能源ETF,0.7802,4.27%,8.43%,0.10%,-7.15%,-16.18%,-21.18%
159931,汇添富中证金融地产ETF,1.3882,-0.55%,-1.29%,-14.80%,-17.37%,-1.63%,40.61%
159932,大成中证500深市ETF,1.1768,-10.64%,-18.50%,-31.27%,-38.33%,-37.88%,-0.38%
159933,国投瑞银金融地产ETF,1.6660,0.49%,0.41%,-11.61%,-12.14%,14.08%,66.66%
159934,易方达黄金ETF,2.6925,1.03%,-0.46%,-2.05%,-3.07%,13.27%,7.99%
159935,景顺长城中证500ETF,1.1807,-8.39%,-16.19%,-27.06%,-32.93%,-32.25%,18.08%
159936,广发中证全指可选消费ETF,1.1241,-4.99%,-18.83%,-27.31%,-33.78%,-29.25%,12.40%
159937,博时黄金ETF,2.7102,2.26%,1.08%,-1.33%,-2.34%,14.07%,5.98%
159938,广发中证全指医药卫生ETF,1.1258,-6.84%,-22.32%,-23.53%,-17.82%,-13.24%,12.60%
159939,广发中证全指信息技术ETF,0.7369,-12.57%,-22.61%,-33.86%,-37.58%,-36.70%,-26.31%
159940,广发中证全指金融地产ETF,0.7948,-0.93%,-1.61%,-14.59%,-16.55%,7.16%,-20.49%
159941,广发纳斯达克100ETF,1.6347,-6.44%,-0.31%,15.64%,20.31%,68.50%,58.56%
159942,华润元大中创100ETF,1.3414,-6.56%,-20.74%,-28.79%,-33.19%,-35.26%,-58.67%
159943,大成深证成份ETF,8.1450,-6.65%,-17.89%,-28.28%,-31.90%,-27.70%,-46.51%
159944,广发中证全指原材料ETF,0.6694,-4.29%,-14.04%,-25.94%,-34.00%,-14.94%,-33.07%
159945,广发中证全指能源ETF,0.6957,3.83%,7.47%,-2.42%,-11.58%,-1.10%,-30.52%
159946,广发中证全指主要消费ETF,1.0599,1.85%,-13.43%,-12.48%,-12.43%,20.43%,6.06%
159948,南方创业板ETF,1.3229,-8.52%,-21.65%,-30.09%,-33.63%,--,-34.98%
159949,华安创业板50ETF,0.4494,-10.80%,-24.24%,-34.64%,-42.07%,--,-55.06%
159950,易方达深证成指ETF,0.7656,-8.19%,-16.83%,-30.24%,-33.86%,--,-23.77%
159951,嘉实中关村A股ETF,0.6701,-10.62%,-18.21%,-31.77%,-36.33%,--,-33.00%
159952,广发创业板ETF,0.7302,-8.41%,-21.31%,-29.34%,-31.63%,--,-27.02%
159953,广发中证全指工业ETF,0.6358,-7.03%,-14.05%,-28.71%,-39.27%,--,-36.42%
159954,南方恒生中国企业ETF,0.9396,1.57%,-0.51%,-5.10%,--,--,-5.91%
159955,嘉实创业板ETF,0.6871,-8.68%,-21.82%,-30.54%,-33.85%,--,-31.28%
159956,建信创业板ETF,0.7189,-8.35%,-21.41%,-29.97%,--,--,-28.10%
159957,华夏创业板ETF,0.7439,-8.38%,-21.26%,-28.84%,--,--,-25.78%
159958,工银瑞信创业板ETF,0.7336,-8.37%,-21.49%,-29.65%,--,--,-26.62%
159959,银华中证央企结构调整ETF,--,--,--,--,--,--,--
159960,平安港股通恒生中国企业ETF,--,--,--,--,--,--,-0.18%
159961,方正富邦深证100ETF,,,,,,,
160105,南方积极配置混合(LOF),0.8217,-3.49%,-17.66%,-23.45%,-23.04%,-13.84%,335.86%
160106,南方高增长混合(LOF),0.8622,-8.20%,-19.80%,-30.15%,-35.78%,-26.19%,376.85%
160107,南方高增长混合(LOF)(后端),,,,,,,
160119,南方中证500ETF联接A,1.0870,-8.29%,-16.16%,-27.10%,-33.51%,-31.77%,18.73%
160120,南方中证500ETF联接A(后端),,,,,,,
160121,南方金砖四国指数(QDII),1.0671,0.29%,-2.75%,-5.61%,-1.54%,34.65%,4.61%
160122,南方金砖四国指数(QDII)(后端),,,,,,,
160123,南方中债10年期国债A,1.2153,0.71%,0.26%,2.26%,3.25%,4.47%,25.02%
160124,南方中债10年期国债C,1.1811,0.69%,0.18%,2.08%,2.89%,3.24%,21.51%
160125,南方香港优选股票(QDII),0.9725,-4.61%,-9.95%,-15.77%,-7.22%,2.17%,-1.00%
160126,南方香港优选股票(QDII)(后端),,,,,,,
160127,南方新兴消费分级,0.7371,-1.07%,-13.80%,-20.07%,-21.52%,33.35%,88.87%
160128,南方金利定开债(LOF)A,1.0451,0.87%,2.95%,4.47%,6.44%,14.89%,49.08%
160129,南方金利定开债(LOF)C,1.0421,0.87%,2.86%,4.38%,6.15%,13.92%,46.23%
160130,南方永利1年定开债A,0.9719,0.41%,-0.82%,-1.62%,-0.10%,5.30%,44.68%
160131,南方聚利1年定开债A,1.0542,0.48%,1.25%,2.22%,4.44%,10.33%,34.18%
160132,南方永利C,0.9589,0.42%,-0.83%,-1.84%,-0.52%,4.01%,38.80%
160133,南方天元,1.9462,-2.51%,-11.66%,-12.97%,-8.01%,21.10%,94.00%
160134,南方聚利1年定开债C,1.0462,0.38%,1.16%,2.04%,4.25%,9.29%,20.60%
160135,南方中证高铁产业指数分级,0.7428,-0.81%,3.15%,-14.90%,-27.69%,-36.97%,-55.14%
160136,南方中证国有企业改革指数分级,0.8062,-3.43%,-9.49%,-15.84%,-18.86%,-14.09%,-42.41%
160137,南方中证互联网指数分级,0.8868,-7.93%,-14.61%,-26.86%,-28.45%,-24.49%,-36.84%
160138,南方恒生中国企业精明指数A,1.0296,1.78%,-0.09%,-5.01%,-4.06%,--,3.14%
160139,南方恒生中国企业精明指数C,1.0238,1.75%,-0.19%,-5.20%,-4.45%,--,2.55%
160140,南方道琼斯美国精选A,1.0368,-6.25%,-2.15%,13.02%,--,--,-0.12%
160141,南方道琼斯美国精选C,1.0325,-6.34%,-2.30%,12.74%,--,--,-0.53%
160142,南方战略配售(LOF),--,0.49%,1.30%,--,--,--,1.37%
160211,国泰中小盘成长混合(LOF),1.7235,-5.88%,-25.13%,-35.24%,-41.66%,1.51%,105.67%
160212,国泰估值优势混合(LOF),1.6994,-6.45%,-25.38%,-34.67%,-40.83%,7.81%,72.60%
160213,国泰纳斯达克100指数,3.3105,-6.33%,0.18%,15.47%,19.06%,70.81%,254.33%
160215,国泰价值经典混合(LOF),1.2056,-1.96%,-20.99%,-21.47%,-22.24%,28.44%,80.08%
160216,国泰商品,--,2.65%,8.38%,20.00%,47.72%,2.28%,-41.80%
160217,国泰互利分级债券,1.0866,0.74%,1.68%,1.68%,3.34%,11.35%,50.04%
160218,国泰国证房地产行业指数分级,0.8499,-7.31%,-11.44%,-28.84%,-26.45%,-20.47%,30.32%
160219,国泰国证医药卫生指数分级,0.7188,-5.44%,-22.19%,-20.58%,-10.89%,-5.47%,28.71%
160220,国泰民益混合(LOF)A,1.1277,-2.64%,-9.00%,-13.37%,-15.14%,-8.86%,13.29%
160221,国泰国证有色金属行业指数分级,0.7458,-2.52%,-14.83%,-31.49%,-39.33%,-19.38%,-47.47%
160222,国泰国证食品饮料行业指数分级,1.1821,4.84%,-12.48%,-6.04%,-0.26%,68.06%,101.40%
160223,国泰创业板指数(LOF),0.6091,-8.18%,-20.59%,-28.50%,-31.44%,--,-39.14%
160224,国泰深证TMT50指数分级,0.7384,-11.32%,-24.33%,-36.27%,-38.63%,-33.36%,-48.67%
160225,国泰国证新能源汽车指数,0.6955,-8.55%,-22.94%,-32.07%,-41.65%,-30.55%,-31.17%
160226,国泰民益混合(LOF)C,1.1462,-2.65%,-9.03%,-13.43%,-15.27%,--,-9.97%
160311,华夏蓝筹,1.3205,1.30%,-4.89%,-12.74%,-12.62%,-2.65%,83.28%
160314,华夏行业混合(LOF),0.8246,-4.17%,-14.12%,-20.71%,-26.81%,-21.35%,29.85%
160322,华夏港股通精选股票LOF,0.9831,-4.18%,-17.66%,-18.21%,-22.49%,--,2.43%
160323,华夏磐泰混合(LOF),0.9599,-0.29%,-3.85%,-5.36%,-6.52%,--,-4.16%
160324,华夏磐晟定开混合(LOF),0.7750,-5.29%,-12.58%,-19.39%,-23.20%,--,-22.24%
160415,华安深证300,0.7032,-7.57%,-21.44%,-31.70%,-34.34%,-31.25%,-12.41%
160416,华安标普全球石油指数,1.1486,2.12%,2.49%,15.63%,18.46%,27.29%,15.36%
160417,华安沪深300指数分级,1.1408,-1.11%,-7.86%,-16.09%,-15.97%,-4.34%,30.97%
160418,华安中证银行指数分级,0.8070,2.52%,4.08%,-5.96%,-6.84%,11.73%,-12.06%
160419,华安中证全指证券公司指数分级,0.6242,-7.90%,-13.50%,-28.18%,-41.41%,-40.05%,-59.92%
160420,华安创业板50指数分级,0.8468,-11.33%,-23.66%,-34.16%,-45.80%,-67.92%,-78.49%
160421,华安智增精选混合,0.8109,0.79%,-6.89%,-12.01%,-15.89%,--,-18.56%
160422,华安创业板50联接,0.6670,-12.10%,-20.53%,-37.26%,-41.28%,--,-34.64%
160505,博时主题行业混合(LOF),1.2877,-4.55%,-11.78%,-23.25%,-19.30%,8.45%,929.10%
160512,博时卓越品牌混合(LOF),1.4156,-1.60%,-11.38%,-21.74%,-37.20%,-18.83%,54.77%
160513,博时稳健回报债券(LOF)A,1.3912,0.22%,0.07%,-0.07%,-0.86%,0.29%,47.03%
160514,博时稳健回报债券(LOF)C,1.2231,0.16%,0.00%,-0.24%,-1.21%,-0.41%,49.13%
160515,博时安丰18个月定开债A,1.0551,0.76%,1.93%,3.23%,3.63%,9.13%,46.26%
160516,博时中证800证券保险分级,0.8723,-3.51%,-7.36%,-20.13%,-29.18%,-15.02%,-42.46%
