代码,名称,当前,近1月,近3月,近6月,近1年,近3年,成立来
003072,中融睿祥定期开放债券C,1.0143,0.66%,2.47%,3.18%,5.00%,--,5.29%
003073,泰达宏利汇利债券A,1.0424,0.67%,1.93%,2.24%,4.04%,--,4.77%
003074,泰达宏利汇利债券C,1.0401,0.65%,1.86%,2.11%,3.66%,--,4.95%
003075,中融货币E,0.6710,0.26%,0.78%,1.74%,3.79%,--,7.84%
003078,泰康安惠纯债债券,1.0573,0.52%,1.67%,3.02%,5.09%,--,7.87%
003079,中融3-5年中高等级信用债A,1.0431,0.40%,0.87%,1.06%,1.96%,--,4.30%
003080,中融3-5年中高等级信用债C,1.0344,0.39%,0.82%,0.93%,1.67%,--,3.44%
003081,中融1-3年中高等级信用债A,1.0342,0.39%,0.79%,1.00%,1.98%,--,3.42%
003082,中融1-3年中高等级信用债C,1.0287,0.36%,0.71%,0.84%,1.68%,--,2.87%
003083,中融1-3年高等级信用债A,1.0372,0.34%,0.73%,0.99%,2.11%,--,3.72%
003084,中融1-3年高等级信用债C,1.0303,0.30%,0.65%,0.80%,1.67%,--,3.03%
003085,中融0-1年中高等级信用债A,1.0342,0.31%,0.64%,0.96%,1.97%,--,3.42%
003086,中融0-1年中高等级信用债C,1.0291,0.29%,0.58%,0.82%,1.67%,--,2.91%
003087,上投摩根岁岁丰定开债券A,,,,,,,
003088,上投摩根岁岁丰定开债券C,,,,,,,
003092,华商丰利增强定开债A,0.9133,-2.09%,-2.83%,-6.79%,-11.42%,--,-10.80%
003093,华商丰利增强定开债C,0.9053,-2.21%,-2.96%,-7.05%,-11.86%,--,-11.60%
003095,中欧医疗健康混合A,1.1046,-7.49%,-27.07%,-16.90%,1.88%,--,15.84%
003096,中欧医疗健康混合C,1.1000,-7.59%,-27.13%,-16.82%,2.24%,--,15.54%
003099,长盛盛景纯债A,1.0216,0.66%,1.59%,3.15%,4.90%,--,3.74%
003100,长盛盛景纯债C,1.0372,0.70%,3.15%,4.79%,6.45%,--,5.09%
003102,长盛盛裕纯债A,1.0196,0.66%,1.42%,2.90%,4.64%,--,3.74%
003103,长盛盛裕纯债C,1.0191,0.64%,1.38%,2.78%,4.42%,--,3.58%
003104,泰达宏利定宏混合,0.9813,0.51%,0.20%,-3.35%,-4.47%,--,-1.80%
003105,光大永鑫混合A,3.4041,0.12%,214.62%,216.67%,225.14%,--,240.10%
003106,光大永鑫混合C,3.4001,0.09%,214.83%,216.88%,225.07%,--,239.70%
003107,光大保德信安祺债券A,1.0258,0.29%,-0.58%,-4.07%,-2.75%,--,2.47%
003108,光大保德信安祺债券C,1.0203,0.28%,-0.66%,-4.23%,-3.05%,--,1.93%
003109,光大安和债券A,1.0561,0.70%,0.94%,0.38%,4.21%,--,13.30%
003110,光大安和债券C,1.0509,0.68%,0.90%,0.28%,3.94%,--,12.73%
003115,光大保德信诚鑫混合A,0.9753,-0.04%,0.72%,-6.23%,-4.21%,--,-2.54%
003116,光大保德信诚鑫混合C,0.9879,0.17%,0.93%,-5.79%,-2.50%,--,-1.26%
003117,光大吉鑫混合A,1.0269,0.49%,1.28%,-0.70%,0.32%,--,7.54%
003118,光大吉鑫混合C,1.0159,0.40%,1.20%,-0.81%,0.13%,--,6.23%
003119,博时鑫源混合A,1.0792,-1.48%,-7.38%,-14.57%,6.17%,--,6.70%
003120,博时鑫源混合C,1.0772,-1.57%,-7.47%,-14.66%,6.08%,--,6.50%
003121,信诚稳利A,1.0419,0.71%,1.73%,2.85%,4.89%,--,4.25%
003122,鹏华兴盛灵活配置混合A,0.9862,-0.13%,-0.46%,-3.73%,-0.44%,--,1.51%
003123,天治鑫利半年定开债A,1.0398,0.51%,1.16%,1.67%,1.12%,--,3.98%
003124,天治鑫利半年定开债C,1.0325,0.49%,1.06%,1.47%,0.75%,--,3.25%
003125,中科沃土沃鑫成长混合,0.8265,-2.28%,-8.22%,-13.74%,-20.95%,--,-17.37%
003126,长信纯债半年债券A,1.0677,0.51%,1.09%,1.82%,3.20%,--,6.75%
003127,长信纯债半年债券C,1.0616,0.48%,1.01%,1.67%,2.87%,--,6.14%
003130,信诚稳利C,1.0487,0.70%,2.20%,3.60%,5.61%,--,4.93%
003131,国寿安保强国智造混合,0.8367,-2.48%,-14.96%,-21.51%,-21.30%,--,-16.41%
003132,德邦新回报灵活配置混合,0.9039,-4.76%,-11.56%,-18.18%,-14.82%,--,2.31%
003133,易方达裕鑫债券A,0.9873,0.61%,1.72%,-2.39%,-4.44%,--,-1.38%
003134,易方达裕鑫债券C,0.9813,0.60%,1.65%,-2.56%,-4.81%,--,-1.98%
003135,金元顺安沣楹债券,1.0240,-0.36%,-0.19%,-2.01%,-1.70%,--,2.40%
003142,鹏华弘达混合A,2.2595,0.60%,1.07%,1.21%,3.85%,--,125.90%
003143,鹏华弘达混合C,1.0656,0.59%,1.04%,1.17%,3.57%,--,6.52%
003144,华宝新机遇混合(LOF)C,1.1160,0.05%,-2.04%,-3.73%,-2.45%,--,5.49%
003145,中融竞争优势,0.6042,-15.92%,-28.76%,-32.46%,-40.59%,--,-39.16%
003146,融通通优债券,1.0370,0.51%,1.23%,2.56%,3.73%,--,7.19%
003147,大成动态量化混合,0.7960,-1.52%,-6.47%,-18.70%,-24.46%,--,-20.46%
003150,中欧睿诚定期开放混合A,1.0427,-1.45%,-1.20%,-3.75%,0.62%,--,2.52%
003151,中欧睿诚定期开放混合C,1.0359,-1.51%,-1.29%,-3.94%,0.15%,--,1.83%
003152,华富天鑫灵活配置混合A,0.7835,-6.70%,-12.33%,-18.22%,-18.73%,--,-21.57%
003153,华富天鑫灵活配置混合C,0.7719,-6.76%,-12.49%,-18.53%,-19.38%,--,-22.73%
003154,华宝新活力混合,1.1160,-1.24%,-5.82%,-11.98%,-7.46%,--,12.92%
003155,中加丰尚纯债债券,1.0181,0.64%,1.20%,2.49%,4.82%,--,8.41%
003156,招商招悦纯债A,1.0103,0.65%,2.47%,3.73%,5.68%,--,7.27%
003157,招商招悦纯债C,1.0103,0.63%,2.42%,3.62%,5.46%,--,6.85%
003159,万家恒瑞18个月定开债A,1.0360,0.38%,1.46%,2.41%,4.34%,--,3.60%
003160,万家恒瑞18个月定开债C,1.0273,0.34%,1.36%,2.21%,3.93%,--,2.73%
003161,南方安泰混合,1.0521,0.10%,-1.16%,-1.11%,0.74%,--,5.21%
003162,博时富宁纯债债券,1.0570,0.60%,1.50%,3.10%,5.35%,--,7.92%
003163,金鹰添益纯债,1.0295,0.87%,1.88%,3.43%,6.20%,--,9.30%
003164,建信现金添利货币B,0.8583,0.28%,0.91%,1.96%,4.21%,--,8.57%
003165,鹏华弘嘉混合A类,0.9309,-0.94%,-7.03%,-10.10%,-7.60%,--,-6.56%
003166,鹏华弘嘉混合C类,0.9265,-0.96%,-7.07%,-10.19%,-7.79%,--,-7.00%
003167,前海开源鼎瑞债券A,1.0540,-0.16%,-0.59%,0.26%,2.31%,--,5.44%
003168,前海开源鼎瑞债券C,1.0452,-0.18%,-0.69%,0.07%,1.90%,--,4.57%
003169,长盛盛辉混合A,0.9437,-3.93%,-10.51%,-14.79%,-12.07%,--,-6.67%
003170,长盛盛辉混合C,0.9538,-3.95%,-10.55%,-14.87%,-10.95%,--,-5.68%
003171,信达澳银慧理财货币,0.6078,0.18%,0.68%,1.52%,3.40%,--,6.87%
003173,民生加银鑫安纯债C,1.0691,0.47%,1.33%,2.30%,4.39%,--,6.90%
003174,前海联合添惠纯债,1.0253,0.51%,1.27%,2.54%,--,--,2.56%
003175,华泰柏瑞多策略混合,1.0054,-2.43%,-6.26%,-16.65%,-21.32%,--,0.85%
003176,德邦景颐债券A,1.0595,0.20%,0.56%,1.21%,1.51%,--,5.95%
003177,德邦景颐债券C,1.0557,0.17%,0.50%,1.16%,1.36%,--,5.56%
003179,山西裕利定开债,1.0050,0.41%,1.52%,2.85%,4.91%,--,7.82%
003180,前海联合添利债券A,0.9808,-1.88%,-2.72%,-4.14%,-5.79%,--,-2.15%
003181,前海联合添利债券C,0.9731,-1.91%,-2.81%,-4.34%,-6.17%,--,-2.92%
003182,华富弘鑫混合A,1.0536,0.37%,1.66%,2.70%,2.04%,--,5.27%
003183,华富弘鑫混合C,1.0481,0.37%,1.62%,2.61%,1.82%,--,4.73%
003184,中证财通可持续发展100指数C,1.0001,0.00%,0.00%,0.00%,0.00%,--,0.00%
003185,建信货币B,0.8124,0.26%,0.88%,1.97%,4.23%,--,7.76%
003186,鹏华兴安定期开放混合,0.9771,0.08%,-6.64%,-7.07%,-5.47%,--,-2.28%
003187,嘉实安益混合,1.1140,0.63%,1.83%,3.05%,5.89%,--,11.40%
003188,博时聚源纯债债券,1.1568,0.79%,1.36%,3.26%,15.63%,--,18.56%
003189,汇添富保鑫保本混合,1.0818,8.10%,0.28%,0.56%,0.46%,4.14%,--
003190,创金合信消费主题股票A,1.0009,-1.24%,-3.74%,-8.02%,-7.13%,--,-4.90%
003191,创金合信消费主题股票C,1.0009,-1.30%,-3.82%,-7.59%,-7.13%,--,-5.65%
003192,创金合信尊丰纯债,1.0615,0.68%,1.52%,3.07%,5.67%,--,9.26%
003193,创金合信尊智纯债,1.0287,0.76%,2.32%,3.97%,3.39%,--,4.84%
003194,汇添富中证上海国企ETF联接,0.7837,-2.66%,-9.26%,-16.06%,-23.48%,--,-21.60%
003195,光大保德信永利纯债A,1.0366,0.61%,1.88%,3.41%,6.03%,--,9.05%
003196,光大保德信永利纯债C,1.0352,0.59%,1.80%,3.22%,5.62%,--,8.35%
003197,光大保德信安诚债券A,1.0495,0.72%,1.96%,4.06%,6.29%,--,9.61%
003198,光大保德信安诚债券C,1.0612,0.69%,2.90%,5.05%,7.01%,--,10.16%
003199,长盛盛琪一年债券A,1.0271,0.17%,1.90%,1.56%,1.39%,--,2.41%
003200,长盛盛琪一年债券C,1.0209,0.13%,1.81%,1.39%,1.08%,--,1.77%
003204,财通收益增强债券C,1.1334,-0.20%,15.52%,14.17%,12.71%,--,13.27%
003205,财通多策略稳健增长债券C,0.9807,0.34%,-0.14%,-1.78%,-2.16%,--,-2.25%
003206,博时合鑫货币,0.7079,0.23%,0.77%,1.75%,3.94%,--,7.92%
003207,博时富发纯债,1.0196,0.71%,1.45%,3.63%,6.14%,--,8.84%
003208,东兴量化多策略混合,0.6742,-9.68%,-16.69%,-21.54%,-28.48%,--,-32.48%
003209,鹏华丰达债券,1.0069,0.64%,2.03%,3.28%,3.59%,--,0.73%
003210,博时智臻纯债债券,1.0555,0.64%,1.45%,2.93%,5.07%,--,8.44%
003213,中银悦享定期开放债券发起式,1.0212,0.49%,1.41%,3.33%,4.98%,--,3.95%
003214,易方达富惠纯债债券,1.0122,0.81%,2.26%,3.85%,5.76%,--,7.13%
003218,前海开源祥和债券A,1.0324,-0.70%,-1.14%,-1.12%,0.20%,--,3.66%
003219,前海开源祥和债券C,1.0377,-0.73%,-1.23%,-1.32%,-0.19%,--,4.19%
003220,浙商惠利纯债债券,1.0583,0.40%,1.40%,2.48%,4.76%,--,8.23%
003221,新华丰利债券A,1.0477,0.12%,0.19%,-1.27%,-0.36%,--,4.88%
003222,新华丰利债券C,1.0391,0.09%,0.09%,-1.47%,-0.78%,--,4.01%
003223,广发景丰纯债,1.0457,0.41%,1.04%,2.38%,4.29%,--,7.74%
003224,鹏华兴润定期开放混合A,1.0041,0.28%,-3.95%,-5.04%,-2.98%,--,0.55%
003225,鹏华兴润定期开放混合C,0.9915,0.22%,-4.11%,-5.33%,-3.56%,--,-0.72%
003226,信诚稳健债券A,1.0614,0.60%,1.96%,3.55%,6.05%,--,7.26%
003227,信诚稳健债券C,1.0665,0.58%,2.39%,4.08%,6.57%,--,7.68%
003228,浦银日日鑫货币A,0.7100,0.23%,0.72%,1.64%,3.80%,--,7.01%
003229,浦银日日鑫货币B,0.7757,0.25%,0.78%,1.77%,4.05%,--,7.47%
003230,创金合信鑫动力混合A,1.0500,0.10%,0.00%,2.74%,-4.29%,--,4.90%
003231,创金合信鑫动力混合C,0.9909,0.00%,0.00%,2.70%,-4.35%,--,-1.00%
003232,创金金融地产精选A,1.0009,-0.09%,-0.18%,5.96%,-3.04%,--,8.50%
003233,创金金融地产精选C,1.0009,-0.06%,0.03%,6.13%,-2.64%,--,9.53%
003234,信诚至利混合A,1.0049,-1.26%,-3.47%,-5.18%,-3.23%,--,0.64%
003235,信诚至利混合C,1.0052,-0.68%,-2.92%,-4.67%,-2.77%,--,0.67%
003236,信诚惠盈债券A,1.0519,0.52%,1.06%,0.94%,2.54%,--,5.18%
003237,信诚惠盈债券C,1.0499,0.51%,1.05%,0.92%,2.47%,--,4.98%
003238,新华外延增长主题灵活配置混合,0.7879,-7.46%,-15.24%,-25.05%,-23.27%,--,-20.94%
003239,博时安祺一年定开债A,1.0162,0.49%,1.30%,2.52%,3.89%,--,1.60%
003240,博时安祺一年定开债C,1.0042,0.50%,1.11%,2.24%,3.29%,--,0.40%
003241,创金合信量化发现混合A,0.7223,-6.57%,-13.00%,-22.11%,-26.10%,--,-28.18%
003242,创金合信量化发现混合C,0.7101,-6.63%,-13.17%,-22.43%,-26.70%,--,-29.40%
003243,上投摩根中国世纪人民币,1.2604,-5.48%,-15.12%,-17.16%,-9.79%,--,20.70%
003244,上投摩根中国世纪美元现钞,--,--,--,--,--,--,--
003245,上投摩根中国世纪美元现汇,--,--,--,--,--,--,--
003246,华泰柏瑞天添宝货币A,0.8228,0.25%,0.87%,1.90%,4.09%,--,8.15%
003247,泰达宏利启智灵活配置混合A,1.1069,0.49%,0.33%,-1.77%,1.06%,--,10.59%
003248,泰达宏利启智灵活配置混合C,1.0966,0.15%,-0.14%,-2.30%,0.38%,--,9.56%
003252,大成添益交易型货币A,0.6802,0.22%,0.72%,1.71%,3.79%,--,7.49%
003253,大成添益交易型货币B,0.7479,0.24%,0.78%,1.83%,4.03%,--,8.01%
003254,前海开源鼎裕债券A,1.0574,-0.77%,-0.56%,0.05%,1.76%,--,5.60%
003255,前海开源鼎裕债券C,1.0814,-0.84%,-0.66%,-0.16%,1.40%,--,8.00%
003258,博时富祥纯债债券,1.0460,0.67%,1.42%,2.93%,4.25%,--,4.59%
003259,博时聚利纯债债券,1.0716,0.48%,1.81%,3.38%,5.56%,--,7.82%
003260,博时利发纯债,1.0468,0.40%,3.91%,4.87%,6.47%,--,5.80%
003261,安信沪深300增强发起式A,1.0087,-2.09%,-8.48%,-18.89%,-14.34%,--,0.45%
003262,安信沪深300增强发起式C,1.0012,-2.14%,-8.61%,-19.11%,-14.77%,--,-0.30%
003264,新华活期添利货币B,0.9637,0.29%,0.98%,2.07%,4.40%,--,8.92%
003265,招商招坤纯债A,1.0716,0.46%,2.21%,3.19%,5.18%,--,7.15%
003266,招商招坤纯债C,1.0626,0.43%,2.12%,2.99%,4.76%,--,6.25%
003267,新华壹诺宝货币B,0.8348,0.24%,0.79%,1.77%,3.93%,--,7.85%
003268,博时悦楚纯债,1.0212,0.37%,1.47%,2.60%,4.54%,--,4.56%
003269,招商招乾3个月定开债A,1.2120,0.45%,1.67%,3.54%,5.23%,--,27.29%
003270,招商招乾3个月定开债C,1.1673,0.49%,1.68%,3.52%,5.01%,--,22.59%
003273,安信永丰定开债券A,0.9979,-0.43%,0.71%,-0.14%,-1.04%,--,-0.87%
003274,安信永丰定开债券C,0.9936,-0.45%,0.65%,-0.25%,-1.25%,--,-1.31%
003275,国联安鑫盈混合A,1.1219,0.37%,0.67%,3.62%,4.94%,--,12.03%
003276,国联安鑫盈混合C,1.1119,0.32%,0.55%,3.41%,4.49%,--,11.03%
003277,信诚稳瑞债券A,1.0549,0.51%,1.34%,2.89%,5.26%,--,7.61%
003278,信诚稳瑞债券C,1.0576,0.55%,1.86%,3.40%,5.70%,--,7.90%
003279,融通沪港深智慧生活灵活配置混合,0.9294,-0.24%,-7.88%,-10.11%,-11.44%,--,-6.68%
003280,鹏华丰恒债券,1.0597,0.44%,1.17%,2.20%,3.97%,--,5.97%
003281,广发活期宝货币B,0.8098,0.25%,0.90%,1.98%,4.31%,--,8.90%
003282,信诚至裕灵活配置混合A,1.0536,0.91%,-0.86%,-1.83%,0.88%,--,5.39%
003283,信诚至裕灵活配置混合C,0.9474,0.86%,-0.94%,-1.96%,0.71%,--,-5.26%
003284,中邮医药健康混合,1.0336,-1.91%,-2.96%,-9.15%,-2.19%,--,3.63%
003285,国寿安保安康纯债债券,1.0212,0.65%,1.62%,3.18%,5.38%,--,8.57%
003286,平安大华惠享纯债,1.0262,0.80%,1.50%,3.17%,5.17%,--,7.44%
003287,信诚稳益债券A,1.0468,0.65%,1.72%,3.24%,4.88%,--,4.73%
003288,信诚稳益债券C,1.0479,0.65%,1.97%,3.52%,5.08%,--,4.84%
003289,创金合信尊泰纯债债券,1.0007,-0.32%,-1.00%,0.55%,2.55%,--,3.41%
003290,长城久稳债券,1.0337,0.34%,1.27%,3.08%,4.84%,--,7.47%
003291,信达澳银健康中国混合,0.8676,-4.19%,-17.73%,-14.23%,-14.31%,--,-13.20%
003292,嘉实优势成长混合,0.7430,-9.63%,-16.93%,-26.78%,-27.07%,--,-25.90%
003293,易方达科瑞混合,0.8540,-3.88%,-11.03%,-16.85%,-11.18%,--,-2.55%
003295,南方安裕混合,1.0447,0.08%,-1.52%,-1.57%,0.36%,--,4.47%
003298,嘉实物流产业股票A,0.9976,0.10%,-10.42%,-15.08%,-17.33%,--,-0.30%
003299,嘉实物流产业股票C,0.9925,0.10%,-10.54%,-15.20%,-17.46%,--,-0.70%
003300,华夏圆和混合,1.1511,0.29%,0.12%,2.06%,5.29%,--,15.03%
003301,华夏鼎融债券A,1.0233,0.31%,0.54%,0.39%,0.73%,--,2.37%
003302,华夏鼎融债券C,1.0153,0.15%,0.65%,0.03%,0.22%,--,1.48%
003304,前海开源沪港深核心资源混合A,0.9185,1.31%,0.32%,-12.59%,-12.92%,--,-7.00%
003305,前海开源沪港深核心资源混合C,0.9173,1.31%,0.22%,-11.70%,-12.95%,--,-7.20%
003306,民生加银鑫益债券A,,,,,,,
003307,民生加银鑫益债券C,,,,,,,
003308,中信建投睿利A,0.9041,2.41%,-8.28%,-11.46%,-5.12%,--,6.38%
003309,兴业启元一年定开债A,1.0480,0.08%,1.25%,1.13%,3.19%,--,4.61%
003310,兴业启元一年定开债C,1.0399,0.04%,1.14%,0.92%,2.75%,--,3.79%
003312,大摩睿成中小盘弹性股票,0.7079,-7.48%,-14.22%,-25.78%,-31.93%,--,-29.57%
003313,中银睿享定开债券,1.0108,0.68%,1.61%,3.52%,5.79%,--,7.89%
003314,浙商惠南纯债债券,1.0405,0.63%,1.41%,2.90%,4.81%,--,8.34%
003315,景顺长城景瑞双利债券,1.0645,0.36%,0.42%,1.29%,3.30%,--,6.40%
003316,中银证券现金管家货币A,0.6479,0.23%,0.78%,1.65%,3.68%,--,6.82%
003317,中银证券现金管家货币B,0.7139,0.25%,0.84%,1.77%,3.93%,--,7.29%
003318,景顺中证500行业中性低波动,0.7669,-6.64%,-11.10%,-23.65%,-29.69%,--,-23.31%
003319,建信瑞丰添利混合A,1.0003,-1.49%,-4.35%,-5.03%,-5.61%,--,0.44%
003320,建信瑞丰添利混合C,0.9948,-1.50%,-4.41%,-5.15%,-5.84%,--,-0.11%
003321,易方达原油C类人民币,--,8.34%,7.97%,26.18%,50.98%,--,38.25%
003322,易方达原油A类美元汇,--,7.29%,3.70%,15.46%,45.53%,--,39.39%
003323,易方达原油C类美元汇,--,7.29%,3.57%,15.26%,44.86%,--,38.36%
003324,东方永兴18个月定开债A,1.0819,1.18%,4.08%,6.99%,9.56%,--,12.40%
003325,东方永兴18个月定开债C,1.0733,1.15%,3.98%,6.77%,9.10%,--,11.54%
003327,万家鑫璟纯债A,1.0279,0.65%,1.75%,2.84%,5.29%,--,9.24%
003328,万家鑫璟纯债C,1.0269,0.64%,1.70%,2.71%,5.05%,--,8.69%
003329,万家鑫安纯债债券A,1.0179,0.64%,1.51%,3.11%,5.36%,--,8.70%
003330,万家鑫安纯债债券C,1.0174,0.62%,1.46%,3.01%,5.15%,--,8.21%
003331,博时乐臻定开混合,--,2.14%,-1.08%,0.05%,3.14%,--,1.03%
003332,南方荣发混合,1.0540,0.48%,0.29%,0.10%,1.06%,--,5.30%
003333,泰信智选成长混合,0.6519,-6.35%,-23.56%,-29.22%,-36.60%,--,-34.76%
003334,中融融信双盈A,0.9197,0.62%,-2.84%,-2.83%,-2.42%,--,-7.85%
003335,中融融信双盈C,0.9123,0.59%,-2.94%,-3.02%,-2.83%,--,-8.59%
003336,长江收益增强债券,1.0256,0.61%,0.45%,0.85%,1.70%,--,2.56%
003337,南方颐元定开债券发起式A,1.0463,0.79%,1.79%,3.35%,4.36%,--,5.36%
003338,南方颐元定开债券发起式C,1.0463,0.79%,1.79%,3.35%,3.70%,--,4.70%
003339,华安睿享定开混合A,1.0527,-2.40%,3.11%,2.27%,3.74%,--,2.78%
003340,华安睿享定开混合C,1.0417,-2.45%,2.98%,1.93%,3.07%,--,1.68%
003341,工银瑞盈18个月定开债,1.0514,-1.39%,-0.83%,-1.81%,-0.12%,--,3.03%
003342,工银国债纯债债券A,1.0367,0.55%,1.28%,3.88%,5.11%,--,3.69%
003343,鹏华弘惠灵活配置混合A,0.9378,-0.84%,-6.25%,-11.52%,-10.67%,--,-5.88%
003344,鹏华弘惠灵活配置混合C,0.9297,-0.83%,-6.23%,-11.77%,-11.18%,--,-6.69%
003345,安信新成长混合A,1.0334,0.36%,-0.08%,0.43%,2.63%,--,8.58%
003346,安信新成长混合C,1.0294,0.33%,-0.14%,0.33%,2.44%,--,8.16%
003349,长信稳益纯债,1.2101,1.00%,1.28%,15.91%,18.28%,--,21.11%
003351,招商稳荣定开混合A,0.8601,-3.60%,-8.04%,-13.49%,-15.07%,--,-14.13%
003352,招商稳荣定开混合C,0.8517,-3.65%,-8.16%,-13.70%,-15.50%,--,-14.97%
003355,招商稳祥定开灵活混合A,0.9960,-2.44%,-5.61%,-7.99%,-7.87%,--,-3.36%
003356,招商稳祥定开灵活混合C,0.9825,-2.50%,-5.78%,-8.31%,-8.49%,--,-4.69%
003357,嘉实稳祥纯债债券C,1.0869,0.68%,2.12%,3.81%,6.46%,--,8.74%
003358,易方达中债7-10年国开债指数,0.9895,1.10%,1.22%,4.47%,3.87%,--,-1.06%
003359,大成360互联网+大数据100C,0.6925,-13.82%,-19.35%,-33.27%,-42.33%,--,-38.60%
003360,前海开源瑞和债券A,1.0437,0.24%,-0.35%,1.03%,3.07%,--,4.91%
003361,前海开源瑞和债券C,1.0377,0.20%,-0.46%,0.82%,3.07%,--,25.47%
003362,国联安睿利定开混合,1.0653,0.19%,0.67%,0.92%,1.67%,--,5.40%
003363,长江乐享货币A,0.6915,0.24%,0.76%,1.65%,3.57%,--,6.83%
003364,长江乐享货币B,0.7572,0.26%,0.82%,1.77%,3.82%,--,7.30%
003365,长江乐享货币C,0.6224,0.22%,0.70%,1.52%,3.31%,--,6.29%
003366,浙商汇金中证转型成长指数,0.6787,-10.13%,-20.52%,-31.64%,-37.71%,--,-32.60%
003367,鹏华兴合定期开放混合A,0.9671,-0.53%,-5.77%,-6.69%,-6.38%,--,-3.53%
003368,鹏华兴合定期开放混合C,0.9553,-0.57%,-5.91%,-6.97%,-6.93%,--,-4.71%
003371,招商招轩纯债A,1.1463,0.62%,1.45%,2.63%,4.61%,--,14.61%
003372,招商招轩纯债C,1.0806,0.61%,1.41%,2.52%,4.40%,--,8.04%
003373,大成景禄灵活配置混合A,0.8723,-6.78%,-13.55%,-13.38%,-19.62%,--,-13.04%
003374,大成景禄灵活配置混合C,0.8717,-6.77%,-13.57%,-13.42%,-19.73%,--,-13.11%
003376,广发中债7-10年国开债指数A,1.0033,0.91%,1.29%,4.60%,4.97%,--,0.32%
003377,广发中债7-10年国开债指数C,0.9922,0.86%,1.22%,4.54%,4.91%,--,-0.80%
003378,泰康策略优选混合,0.9152,-2.30%,-14.22%,-16.93%,-15.54%,--,-5.76%
003379,信诚至选混合A,1.0043,0.55%,0.80%,1.49%,4.01%,--,8.52%
003380,信诚至选混合C,1.0043,0.55%,0.77%,1.44%,3.91%,--,8.31%
003382,民生加银鑫享债券A,1.0842,0.73%,1.74%,3.37%,5.30%,--,9.34%
003383,民生加银鑫享债券C,1.0822,0.73%,1.77%,3.39%,5.50%,--,9.15%
003384,金鹰添盈纯债债券,1.0076,0.46%,1.74%,2.98%,5.63%,--,9.75%
003385,工银全球美元债A人民币,--,1.02%,4.49%,10.07%,5.40%,--,1.29%
003386,工银全球美元债A美元现汇,--,0.07%,0.14%,0.21%,0.41%,--,0.41%
003387,工银全球美元债C,--,0.98%,4.42%,9.89%,5.00%,--,0.60%
003388,招商招益宝货币A,0.6137,0.17%,0.26%,0.68%,2.47%,--,4.25%
003389,招商招益宝货币B,0.6797,0.17%,0.17%,0.49%,2.40%,--,4.28%
003390,江信一年定开,1.0502,0.59%,2.82%,4.28%,3.72%,--,5.28%
003391,建信天添益货币A,0.7664,0.25%,0.81%,1.85%,4.05%,--,8.05%
003392,建信天添益货币B,0.7006,0.23%,0.75%,1.73%,3.79%,--,7.44%
003393,建信天添益货币C,0.7664,0.25%,0.81%,1.85%,4.05%,--,8.07%
003394,建信恒安一年定开债,1.0534,0.45%,1.38%,2.75%,5.04%,--,8.51%
003395,安信尊享纯债,1.0489,0.55%,1.71%,3.53%,6.33%,--,8.69%
003396,东方红优享红利混合,1.1623,-2.98%,-15.38%,-20.54%,-15.58%,--,16.19%
003397,银华体育文化灵活配置混合,0.8427,-5.67%,-15.45%,-21.04%,-20.23%,--,-15.20%
003398,太平日日金货币A,0.6797,0.24%,0.72%,1.61%,3.58%,--,6.87%
003399,太平日日金货币B,0.7489,0.26%,0.78%,1.74%,3.83%,--,7.37%
003400,建信恒瑞一年定开债,1.0536,0.41%,1.39%,2.62%,4.90%,--,8.51%
003401,工银可转债债券,0.9450,-1.64%,-3.52%,-9.34%,-9.65%,--,-5.66%
003402,安信活期宝货币A,0.7642,0.24%,0.88%,1.95%,4.17%,--,7.69%
003403,华商瑞丰混合,1.0180,0.58%,0.12%,-3.85%,-5.40%,--,1.53%
003404,招商稳盛定开混合A,1.0125,-2.21%,-3.43%,-8.18%,-7.09%,--,-1.94%
003405,招商稳盛定开混合C,1.0030,1.11%,-1.82%,-3.84%,-4.49%,--,0.27%
003406,南方多元债券,1.1637,0.74%,2.04%,12.51%,14.39%,--,16.49%
003407,景顺长城景泰丰利纯债A,1.1916,0.75%,1.41%,13.33%,15.60%,--,19.15%
003408,景顺长城景泰丰利纯债C,1.1836,0.72%,1.31%,13.12%,15.15%,--,18.35%
003409,景顺长城景颐盛利债券A,,,,,,,
003410,景顺景颐盛利C,,,,,,,
003411,鹏华弘康灵活配置混合A,1.0253,0.46%,0.41%,0.00%,-0.57%,--,2.52%
003412,鹏华弘康灵活配置混合C,0.9891,0.46%,0.42%,0.00%,-0.67%,--,-1.10%
003413,华泰柏瑞新经济沪港深混合,0.9905,-1.31%,-9.39%,-13.73%,-16.41%,--,-0.59%
003414,泰达宏利创金混合A,1.0132,1.92%,1.44%,-1.10%,0.45%,--,6.32%
003415,泰达宏利创金混合C,1.0101,1.89%,1.37%,-1.25%,0.16%,--,5.70%
003416,招商财经大数据股票,0.6637,-1.91%,-12.59%,-19.43%,-25.88%,--,-33.60%
003417,中加丰泽纯债债券,1.0521,0.57%,2.24%,2.94%,5.81%,--,9.72%
003418,华润元大润鑫债券A,1.0694,0.70%,1.31%,3.20%,5.17%,--,6.91%
003419,中欧弘安一年定期开放债券,1.0482,0.56%,1.97%,2.80%,4.29%,--,6.24%
003422,国寿安保添利货币A,0.7022,0.23%,0.73%,1.70%,3.85%,--,7.31%
