代码,名称,当前,近1月,近3月,近6月,近1年,近3年,成立来
530019,建信社会责任混合,1.6648,-5.09%,-14.61%,-22.36%,-20.91%,-13.81%,66.00%
530020,建信转债增强债券A,2.1053,-1.22%,-3.83%,-9.28%,-16.66%,-15.32%,111.10%
530021,建信纯债A,1.3022,0.70%,1.72%,3.91%,6.63%,12.42%,30.30%
530028,建信月盈安心理财A,0.8036,0.26%,0.89%,1.95%,4.19%,10.83%,25.63%
530029,建信双月安心理财A,0.6553,0.20%,0.70%,1.60%,3.62%,9.95%,24.22%
530030,建信周盈安心理财债券A,0.8525,0.27%,0.92%,1.94%,4.05%,10.03%,20.50%
531008,建信稳定增利债券A,1.6994,0.71%,1.07%,2.22%,3.03%,7.32%,33.31%
531009,建信增强债券C,1.4974,0.54%,-0.92%,-1.64%,-3.53%,2.67%,67.46%
531014,建信双周理财B,0.8978,0.29%,0.99%,2.10%,4.50%,11.58%,28.85%
531017,建信双息红利债券C,1.0491,0.57%,0.86%,-1.31%,-4.20%,0.04%,38.76%
531020,建信转债增强债券C,2.0572,-1.25%,-3.91%,-9.48%,-16.99%,-16.25%,106.20%
531021,建信纯债C,1.2722,0.55%,1.60%,3.66%,6.26%,11.08%,27.30%
531028,建信月盈安心理财B,0.8831,0.28%,0.97%,2.10%,4.49%,11.80%,27.77%
531029,建信双月安心理财B,0.7347,0.22%,0.77%,1.74%,3.92%,10.92%,26.29%
531030,建信周盈安心理财债券B,0.9320,0.29%,0.99%,2.09%,4.35%,10.99%,22.28%
539001,建信全球机遇混合(QDII),1.4366,-4.16%,-3.70%,0.43%,0.07%,34.97%,40.50%
539002,建信新兴市场混合(QDII),0.8968,-2.45%,-1.68%,-4.89%,-6.31%,18.06%,-12.40%
539003,建信全球资源混合(QDII),0.9305,-1.30%,1.00%,6.18%,6.93%,19.58%,-6.08%
540001,汇丰晋信2016周期,1.1903,0.43%,0.69%,2.25%,3.32%,7.44%,188.44%
540002,汇丰晋信龙腾混合,1.3813,1.04%,-7.41%,-15.51%,-18.53%,10.42%,346.77%
540003,汇丰晋信动态策略,1.4474,-5.73%,-13.77%,-22.82%,-24.30%,1.51%,114.93%
540004,汇丰晋信2026周期混合,1.3138,-2.19%,-8.07%,-11.33%,-9.17%,6.69%,106.23%
540005,汇丰晋信平稳增利债券A,1.0719,0.58%,0.82%,2.34%,3.23%,5.28%,27.15%
540006,汇丰晋信大盘股票A,2.5882,-4.42%,-12.07%,-20.80%,-20.30%,21.71%,173.73%
540007,汇丰晋信中小盘股票,0.8945,-5.05%,-15.69%,-21.15%,-28.76%,-13.00%,-8.00%
540008,汇丰晋信低碳先锋,0.9002,-13.47%,-29.64%,-36.51%,-47.45%,-49.21%,-1.91%
540009,汇丰晋信消费红利,0.8192,-4.91%,-15.98%,-20.29%,-15.82%,19.02%,9.05%
540010,汇丰晋信科技先锋,1.3232,-11.93%,-24.26%,-31.62%,-35.79%,-35.06%,32.61%
540011,汇丰晋信货币A,0.5124,0.19%,0.62%,1.45%,3.21%,8.26%,21.05%
540012,汇丰晋信恒生龙头指数A,1.3495,0.93%,-5.81%,-12.32%,-7.07%,28.28%,72.01%
541001,汇丰晋信2016周期(后端),,,,,,,
541004,汇丰晋信2026周期混合(后端),,,,,,,
541005,汇丰晋信平稳增利债券C,1.0661,0.56%,0.73%,2.16%,2.86%,4.18%,27.04%
541011,汇丰晋信货币B,0.5784,0.21%,0.69%,1.57%,3.46%,9.04%,23.09%
550001,信诚四季红,0.7441,-3.27%,-16.68%,-25.83%,-30.31%,-18.59%,188.49%
550002,信诚精萃成长混合,0.5155,-3.84%,-16.01%,-24.46%,-21.17%,-11.32%,220.00%
550003,信诚盛世蓝筹混合,2.0476,-0.87%,-8.77%,-16.84%,-16.87%,14.62%,220.83%
550004,信诚三得益债券A,1.1021,0.27%,1.01%,1.75%,4.26%,14.67%,70.33%
550005,信诚三得益债券B,1.0771,0.28%,0.94%,1.60%,3.86%,13.20%,62.79%
550008,信诚优胜精选混合,1.1003,-3.52%,-15.31%,-25.41%,-22.67%,5.69%,79.14%
550009,信诚中小盘混合,1.1564,-9.69%,-19.55%,-26.84%,-25.47%,-24.44%,30.62%
550010,信诚货币A,0.5769,0.20%,0.70%,1.57%,3.60%,9.61%,31.84%
550011,信诚货币B,0.6453,0.22%,0.76%,1.69%,3.85%,10.40%,34.25%
550012,信诚理财7日盈债券A,0.4153,0.29%,1.08%,2.21%,4.52%,9.93%,24.49%
550013,信诚理财7日盈债券B,0.4812,0.31%,1.15%,2.34%,4.74%,8.37%,22.22%
550015,信诚至远A,0.9663,0.83%,-1.99%,-5.07%,-5.38%,2.53%,16.53%
550016,信诚至远C,1.3890,0.81%,-2.06%,-5.14%,34.11%,41.02%,143.82%
550018,信诚优质纯债债券A,1.0121,0.90%,-0.49%,-1.46%,0.79%,9.08%,39.13%
550019,信诚优质纯债债券B,1.0131,0.80%,-0.69%,-1.65%,0.30%,6.95%,34.91%
551001,信诚四季红(后端),,,,,,,
560001,益民货币,0.4732,0.15%,0.39%,1.05%,2.53%,7.33%,36.77%
560002,益民红利成长,0.3528,1.97%,-4.35%,-10.45%,-17.92%,-23.27%,-2.77%
560003,益民创新优势,0.7054,1.71%,-7.35%,-10.27%,-16.30%,-32.02%,-27.94%
560006,益民核心增长混合,1.2248,1.32%,-4.73%,-9.96%,-15.11%,-8.75%,23.00%
570001,诺德价值优势混合,1.4916,-2.12%,-20.16%,-19.00%,-15.18%,14.62%,48.83%
570005,诺德成长优势混合,1.7192,-2.56%,-12.10%,-13.74%,-7.90%,28.17%,170.70%
570006,诺德中小盘混合,1.0528,0.76%,-12.53%,-11.58%,-21.64%,-24.12%,42.46%
570007,诺德优选30混合,1.3486,-4.35%,-17.17%,-12.64%,-9.33%,2.13%,34.10%
570008,诺德周期策略混合,1.4365,-4.09%,-16.61%,-21.67%,-19.24%,5.59%,116.04%
571002,诺德主题灵活配置,1.3495,-4.60%,-16.81%,-16.79%,-16.85%,-1.55%,102.08%
573003,诺德增强收益债券,1.1101,3.74%,3.93%,5.01%,4.52%,-0.98%,13.94%
580001,东吴嘉禾优势精选混合,0.6265,-9.24%,-15.47%,-21.05%,-31.49%,-17.96%,147.30%
580002,东吴双动力混合,0.5018,-12.15%,-25.97%,-33.92%,-38.71%,-50.52%,13.27%
580003,东吴行业轮动混合,0.4639,-12.03%,-27.80%,-36.05%,-43.60%,-32.60%,-50.35%
580005,东吴进取策略混合,0.8460,-1.65%,-5.59%,-15.91%,-18.89%,-0.78%,32.57%
580006,东吴新经济混合,0.7087,-2.60%,-15.94%,-21.76%,-27.35%,-35.30%,-1.33%
580007,东吴安享量化混合,0.8825,-4.53%,-11.23%,-18.13%,-15.11%,-11.00%,45.45%
580008,东吴新产业精选混合,1.4350,1.33%,-7.73%,-16.47%,-17.48%,-23.59%,44.50%
580009,东吴多策略灵活配置混合,0.8345,-3.95%,-9.83%,-16.39%,-12.69%,-12.36%,56.09%
581002,东吴双动力混合(后端),,,,,,,
582001,东吴优信稳健债券A,1.0842,-2.31%,-6.04%,-6.69%,-4.69%,-5.38%,10.26%
582002,东吴增利债券A,1.1052,0.09%,1.10%,2.03%,4.24%,17.02%,49.22%
582003,东吴配置优化灵活配置混合,0.8931,-7.66%,-19.48%,-24.33%,-20.81%,-8.94%,8.09%
582201,东吴优信稳健债券C,1.0459,-2.34%,-6.13%,-6.88%,-5.09%,-6.49%,4.11%
582202,东吴增利债券C,1.0952,0.00%,1.29%,2.14%,4.18%,15.13%,44.44%
583001,东吴货币A,0.6222,0.19%,0.63%,1.42%,3.35%,9.65%,29.88%
583101,东吴货币B,0.6883,0.21%,0.69%,1.54%,3.60%,10.44%,32.34%
585001,东吴中证新兴指数,0.9045,-6.91%,-16.64%,-26.25%,-29.86%,-25.27%,-9.80%
590001,中邮核心优选混合,0.9413,-6.19%,-15.64%,-24.26%,-27.65%,-33.32%,90.10%
590002,中邮核心成长混合,0.5144,-3.95%,-12.76%,-20.86%,-21.67%,-35.12%,-48.64%
590003,中邮核心优势,1.2015,-2.27%,-11.79%,-17.64%,-25.39%,-30.75%,41.98%
590005,中邮核心主题混合,1.2873,-4.32%,-11.86%,-21.59%,-32.14%,-25.88%,48.57%
590006,中邮中小盘灵活配置混合,1.2611,-4.39%,-15.86%,-19.66%,-26.62%,-18.81%,51.82%
590007,中邮上证380增强,0.8341,-5.32%,-14.26%,-23.23%,-28.91%,-35.48%,24.46%
590008,中邮战略新兴产业混合,2.7895,-8.40%,-13.44%,-26.04%,-31.03%,-42.23%,181.40%
590009,中邮稳定收益债券A,1.0992,0.64%,1.93%,2.84%,4.80%,10.92%,44.85%
590010,中邮稳定收益债券C,1.0872,0.55%,1.77%,2.60%,4.50%,9.70%,42.21%
610001,信达澳银领先增长混合,0.9853,-4.21%,-19.03%,-16.65%,-16.69%,-13.39%,48.95%
610002,信达澳银精华配置,1.0661,-8.15%,-12.37%,-19.61%,-16.93%,5.43%,122.25%
610003,信达澳银稳定价值债A,1.1221,0.36%,1.08%,2.74%,3.30%,8.55%,63.15%
610004,信达澳银中小盘混合,1.0340,-4.03%,-15.40%,-13.52%,-20.05%,-9.49%,4.90%
610005,信达澳银红利回报混合,0.6263,-13.99%,-22.50%,-31.40%,-41.73%,-35.98%,-25.10%
610006,信达澳银产业升级混合,0.9330,-7.84%,-21.34%,-26.45%,-31.54%,-29.04%,32.77%
610007,信达澳银消费优选混合,0.9574,-7.97%,-21.46%,-27.07%,-29.64%,-25.25%,28.04%
610008,信达澳银信用债债券A,1.1101,-2.71%,-3.81%,-6.48%,-6.63%,-1.59%,11.20%
610103,信达澳银稳定价值债B,1.0791,0.28%,0.94%,2.56%,2.85%,7.08%,56.33%
610108,信达澳银信用债债券C,1.0820,-2.78%,-3.90%,-6.71%,-7.03%,-2.87%,8.40%
620001,金元顺安宝石动力混合,1.0138,-2.89%,-7.77%,-11.53%,-7.81%,-8.89%,7.04%
620002,金元顺安成长动力混合,0.7938,-2.69%,-14.97%,-21.29%,-22.82%,-29.96%,-4.14%
620003,金元顺安丰利债券,1.0732,-0.19%,-0.37%,-2.72%,-2.28%,7.29%,30.33%
620004,金元顺安价值增长混合,0.5549,-2.48%,-15.88%,-19.33%,-35.25%,-53.34%,-44.90%
620005,金元顺安核心动力混合,,,,,,,
620006,金元顺安消费主题混合,0.8935,-0.34%,-14.48%,-19.28%,-20.21%,-11.07%,-10.80%
620007,金元顺安优质精选混合A,0.9516,-2.76%,-6.86%,-14.10%,-18.17%,-9.52%,6.73%
620008,金元顺安新经济主题混合,1.0704,-3.43%,-10.82%,-16.98%,-16.91%,-21.48%,7.10%
620009,金元顺安丰祥债券,1.0306,0.29%,1.08%,-1.15%,-0.68%,3.19%,23.01%
620010,金元顺安金元宝货币A,0.7763,0.25%,0.80%,1.86%,3.95%,11.03%,16.70%
620011,金元顺安金元宝货币B,0.8420,0.27%,0.87%,1.98%,4.20%,11.84%,17.88%
630001,华商领先企业,0.6034,-5.63%,-11.23%,-26.95%,-34.57%,-23.41%,55.61%
630002,华商盛世成长混合,2.1414,-5.17%,-13.33%,-17.73%,-14.06%,-28.66%,242.44%
630003,华商收益增强债券A,1.1584,0.61%,0.96%,-0.34%,-9.46%,-7.58%,75.20%
630005,华商动态阿尔法混合,1.4204,-5.69%,-13.66%,-19.99%,-31.54%,-37.29%,40.90%
630006,华商产业升级混合,0.9173,-4.69%,-14.08%,-25.79%,-28.85%,-18.46%,14.88%
630007,华商稳健双利债券A,1.4002,1.45%,0.72%,-0.92%,-7.22%,-3.58%,47.92%
630008,华商策略精选,1.2950,-4.38%,-13.09%,-16.74%,-11.60%,-2.35%,28.80%
630009,华商稳定增利债券A,1.2545,1.45%,0.72%,-0.87%,-1.65%,6.09%,57.76%
630010,华商价值精选混合,0.9884,-3.87%,-12.82%,-22.84%,-27.20%,-38.36%,65.51%
630011,华商主题精选混合,0.9623,-8.22%,-12.49%,-26.94%,-38.30%,-44.35%,45.30%
630012,华商现金增利货币A,0.4707,0.17%,0.58%,1.36%,3.20%,8.92%,20.06%
630015,华商大盘量化精选混合,1.1322,-4.60%,-13.43%,-23.63%,-27.74%,-17.19%,67.49%
630016,华商价值共享混合,1.4644,-5.00%,-18.49%,-27.74%,-30.42%,-10.90%,84.84%
630103,华商收益增强债券B,1.1254,0.63%,0.90%,-0.53%,-9.86%,-8.76%,67.87%
630107,华商稳健双利债券B,1.3590,1.34%,0.59%,-1.09%,-7.62%,-4.84%,42.64%
630109,华商稳定增利债券C,1.2143,1.33%,0.58%,-1.14%,-2.15%,4.63%,52.55%
630112,华商现金增利货币B,0.5367,0.19%,0.64%,1.48%,3.44%,9.71%,21.74%
650001,英大纯债A类,1.0681,1.00%,0.81%,1.70%,2.80%,13.48%,34.83%
650002,英大纯债C类,1.0541,0.97%,0.68%,1.46%,2.35%,10.10%,29.40%
660001,农银行业成长混合,1.7452,-4.51%,-16.58%,-24.55%,-27.80%,-22.44%,172.54%
660002,农银恒久增利债券A,1.2999,0.68%,1.48%,1.76%,3.58%,9.83%,68.35%
660003,农银平衡双利,1.2409,-3.36%,-12.56%,-13.88%,-16.56%,10.18%,99.15%
660004,农银策略价值混合,1.6624,-3.30%,-12.97%,-14.38%,-17.49%,7.08%,66.96%
660005,农银中小盘混合,1.6417,-5.58%,-16.65%,-22.05%,-28.72%,-17.32%,93.03%
660006,农银大盘蓝筹混合,0.9230,-1.32%,-9.80%,-16.31%,-16.08%,-9.81%,-7.76%
660007,农银货币A,0.8086,0.25%,0.83%,1.79%,3.93%,9.93%,34.21%
660008,农银沪深300指数A,1.0860,-1.08%,-7.98%,-16.13%,-16.56%,-1.65%,8.56%
660009,农银增强收益债券A,1.5029,0.07%,0.83%,1.13%,2.76%,9.72%,59.60%
660010,农银策略精选混合,0.9954,-3.58%,-15.38%,-13.01%,-9.13%,25.27%,-0.30%
660011,农银中证500,1.0998,-8.30%,-16.36%,-27.66%,-34.59%,-35.00%,10.04%
660012,农银消费主题混合,1.8936,-5.12%,-15.17%,-20.26%,-26.62%,-17.92%,103.78%
660013,农银汇理信用添利债券,1.0967,0.34%,1.15%,1.83%,3.97%,9.85%,42.21%
660015,农银行业轮动混合,2.3598,-5.24%,-17.10%,-21.98%,-22.59%,0.70%,157.58%
660016,农银汇理7天理财债券A,0.8494,0.26%,0.88%,1.88%,4.05%,10.48%,23.86%
660102,农银恒久增利债券C,1.2677,0.61%,1.36%,1.59%,3.24%,8.77%,44.94%
660107,农银货币B,0.8743,0.27%,0.89%,1.92%,4.19%,10.73%,36.78%
660109,农银增强收益债券C,1.4640,0.04%,0.76%,0.99%,2.46%,8.62%,55.54%
660116,农银汇理7天理财债券B,0.9151,0.28%,0.94%,2.00%,4.30%,11.28%,25.56%
671010,西部利得策略优选混合,0.7473,-2.10%,-2.99%,-12.53%,-18.89%,-29.19%,-25.30%
671030,西部利得事件驱动股票,--,--,--,--,--,--,0.01%
673010,西部利得新动向混合,0.7634,-6.75%,-12.64%,-23.15%,-27.55%,-35.04%,18.87%
673020,西部利得成长精选混合,1.0190,-0.97%,-1.26%,-5.02%,-2.39%,2.92%,2.10%
673030,西部利得多策略优选混合,1.0820,1.12%,-1.91%,-5.51%,-3.31%,9.19%,8.10%
673040,西部利得行业主题优选混合A,1.0502,-1.77%,-3.74%,-4.09%,-3.30%,--,5.60%
673043,西部利得行业主题优选混合C,0.9657,-1.82%,-3.77%,-4.15%,-3.47%,--,4.14%
673050,西部利得新盈混合,1.0560,0.09%,0.29%,0.86%,2.03%,--,5.50%
673060,西部利得景瑞灵活配置混合,0.7407,-5.93%,-14.66%,-20.74%,-25.72%,--,-25.50%
673071,西部利得新动力混合A,1.0345,-1.27%,-3.71%,-3.06%,-0.85%,--,25.77%
673073,西部利得新动力混合C,1.0268,-1.29%,-3.76%,-3.15%,-1.06%,--,2.93%
673081,西部利得祥运混合A,1.1550,-1.67%,-4.69%,8.05%,10.90%,--,16.18%
673083,西部利得祥运混合C,1.0124,-1.73%,-5.01%,-4.66%,-2.39%,--,1.82%
673090,西部利得个股精选股票,0.8396,-1.62%,-13.43%,-17.67%,-18.10%,--,-5.92%
673100,西部利得久安回报混合,0.9522,-2.12%,-7.29%,-12.50%,-9.65%,--,5.85%
673110,西部利得新润混合,0.9152,-2.66%,-6.82%,-9.14%,-9.05%,--,-8.50%
673120,西部利得新富混合,1.0109,-0.49%,-3.24%,-2.59%,-0.49%,--,1.40%
673141,西部利得景程混合A,1.0093,0.68%,0.71%,--,--,--,0.88%
673143,西部利得景程混合C,1.0088,0.65%,0.66%,--,--,--,0.82%
675011,西部利得稳健双利债券A,1.0471,0.67%,1.33%,2.17%,4.38%,7.28%,15.97%
675013,西部利得稳健双利债券C,1.0451,0.58%,1.04%,1.80%,3.58%,5.62%,12.59%
675031,西部利得天添鑫货币A,0.6646,0.23%,0.73%,1.68%,3.69%,--,7.68%
675032,西部利得天添鑫货币B,0.7307,0.25%,0.80%,1.80%,3.94%,--,8.28%
675041,西部利得合享A,1.0644,0.61%,1.53%,3.38%,5.94%,--,8.97%
675043,西部利得合享C,1.2202,0.61%,1.51%,3.34%,5.94%,--,22.04%
675051,西部利得合赢债券A,1.0850,0.41%,1.24%,2.52%,5.19%,--,8.53%
675053,西部利得合赢债券C,1.0390,0.40%,1.22%,2.48%,5.10%,--,8.27%
675061,西部利得天添富货币A,0.8321,0.27%,0.85%,1.84%,3.98%,--,7.95%
675062,西部利得天添富货币B,0.8973,0.29%,0.91%,1.97%,4.23%,--,8.49%
675071,西部利得天添金货币A,0.8737,0.20%,0.62%,1.48%,3.43%,--,6.51%
675072,西部利得天添金货币B,0.9395,0.22%,0.68%,1.60%,3.68%,--,6.99%
675081,西部利得祥盈债券A,1.0590,0.23%,1.50%,2.35%,3.30%,--,5.93%
675083,西部利得祥盈债券C,1.0318,0.21%,1.27%,1.94%,2.72%,--,3.21%
675091,西部利得祥逸债券A,1.0989,0.37%,1.01%,2.34%,8.33%,--,9.84%
675093,西部利得祥逸债券C,1.0246,0.33%,0.88%,1.95%,3.93%,--,2.40%
675100,西部利得得尊债券,1.0595,0.49%,0.86%,1.59%,2.85%,--,5.90%
675111,西部利得汇享债券A,1.0762,0.57%,0.99%,2.56%,5.76%,--,7.63%
675113,西部利得汇享债券C,1.0727,0.56%,0.96%,2.50%,5.59%,--,7.28%
675121,西部汇逸债券A,1.0073,0.42%,1.44%,2.38%,4.27%,--,2.55%
675123,西部汇逸债券C,1.0812,0.42%,1.43%,2.39%,4.22%,--,8.14%
675131,西部利得天添益货币A,,,,,,,
675132,西部利得天添益货币B,,,,,,,
675161,西部利得汇盈债券A,1.0213,0.49%,0.89%,2.03%,--,--,2.13%
675163,西部利得汇盈债券C,1.0124,0.48%,0.85%,1.94%,--,--,2.04%
686868,浙商聚盈纯债A,1.0419,0.93%,2.14%,3.94%,6.69%,11.96%,29.53%
686869,浙商聚盈纯债C,1.0421,0.92%,2.16%,3.91%,6.56%,10.94%,26.81%
688888,浙商聚潮产业成长混合,0.9379,-5.84%,-12.93%,-22.32%,-28.33%,-20.36%,16.67%
690001,民生蓝筹,1.8234,-3.33%,-14.41%,-10.17%,-12.19%,8.93%,87.58%
690002,民生增强收益债券A,1.7491,0.00%,-1.02%,-6.63%,-9.11%,-5.57%,95.15%
690003,民生加银精选混合,1.0438,-5.34%,-12.77%,-18.42%,-13.92%,-4.39%,4.50%
690004,民生加银稳健成长混合,1.4720,-3.22%,-15.68%,-12.99%,-6.41%,18.11%,47.40%
690005,民生加银内需增长混合,1.4422,-2.69%,-12.77%,-15.86%,-15.17%,9.70%,44.80%
690006,民生加银信用双利债券A,1.4422,-0.07%,-2.57%,-7.68%,-9.37%,-4.88%,48.34%
690007,民生加银景气行业混合,2.0333,-5.21%,-14.83%,-17.13%,-16.73%,26.76%,105.60%
690008,民生中证资源指数,0.6316,0.48%,-7.60%,-19.08%,-25.38%,-4.10%,-36.80%
690009,民生加银红利回报混合,1.6545,-0.89%,-9.89%,-11.75%,-8.91%,10.99%,108.70%
690010,民生加银现金增利货币A,0.7070,0.24%,0.88%,1.87%,3.91%,10.23%,23.44%
690011,民生加银积极成长混合发起式,1.1967,-0.33%,-7.08%,-9.95%,-12.39%,-6.05%,19.50%
690012,民生加银家盈理财7天A,0.8257,0.26%,0.97%,2.07%,4.27%,10.34%,22.99%
690202,民生增强收益债券C,1.6908,-0.12%,-0.82%,-6.53%,-9.10%,-6.27%,88.83%
690206,民生加银信用双利债券C,1.4040,-0.07%,-2.70%,-7.81%,-9.65%,-6.02%,44.45%
690210,民生加银现金增利货币B,0.7730,0.26%,0.94%,2.00%,4.16%,11.02%,25.16%
690212,民生加银家盈理财7天B,0.8785,0.28%,1.02%,2.16%,4.48%,11.21%,21.31%
700001,平安大华行业先锋混合,0.9799,-2.19%,-13.94%,-16.14%,-13.56%,-37.37%,25.73%
700002,平安大华深证300,1.2162,-5.67%,-17.97%,-28.96%,-29.62%,-17.92%,30.77%
700003,平安大华策略先锋混合,1.3066,-8.00%,-17.41%,-24.07%,-27.05%,-25.80%,42.24%
700004,平安大华保本混合,1.0161,1.60%,0.10%,0.59%,-1.07%,-1.55%,1.60%
700005,平安大华添利债券A,1.4022,0.72%,1.89%,3.23%,5.22%,7.37%,47.52%
700006,平安大华添利债券C,1.3662,0.74%,1.79%,2.93%,4.81%,5.97%,43.69%
710001,富安达优势成长混合,1.6007,-8.76%,-19.01%,-28.51%,-23.40%,-6.74%,62.51%
710002,富安达策略精选混合,2.0950,-1.16%,-8.26%,-16.08%,-12.97%,23.29%,117.57%
710301,富安达增强收益债券A,0.9766,-3.31%,-9.01%,-12.88%,-21.75%,-27.80%,-0.78%
710302,富安达增强收益债券C,0.9516,-3.34%,-9.12%,-13.06%,-22.07%,-28.69%,-3.32%
710501,富安达现金通货币A,1.2788,0.20%,0.65%,1.47%,3.57%,10.00%,21.71%
710502,富安达现金通货币B,1.3456,0.22%,0.71%,1.60%,3.82%,10.79%,23.39%
720001,财通价值动量,1.3190,-6.94%,-14.10%,-19.47%,-25.34%,-15.87%,77.54%
720002,财通多策略稳健增长债券A,0.9471,0.36%,-0.06%,-1.49%,-1.64%,-2.53%,21.13%
720003,财通收益增强债券A,1.2215,-0.21%,-0.33%,-1.25%,-2.25%,-4.33%,22.07%
730001,方正富邦创新动力混合,0.9340,-3.60%,-11.20%,-15.98%,-23.03%,-27.72%,44.95%
730002,方正富邦红利精选混合,1.0403,-4.92%,-16.89%,-18.07%,-13.01%,6.19%,32.21%
730003,方正富邦货币A,0.6929,0.19%,0.77%,1.76%,3.89%,11.10%,24.23%
730103,方正富邦货币B,0.7591,0.21%,0.83%,1.89%,4.14%,11.91%,25.97%
740001,长安宏观策略混合,1.0637,-2.29%,-13.56%,-19.44%,-23.10%,-11.40%,74.30%
740101,长安沪深300非周期,0.8861,-2.42%,-14.23%,-20.18%,-21.38%,-7.70%,36.00%
740601,长安货币A,0.7405,0.21%,0.71%,1.65%,3.69%,10.07%,23.21%
740602,长安货币B,0.8060,0.23%,0.77%,1.78%,3.94%,10.85%,24.87%
750001,安信灵活配置混合,0.9520,0.00%,-8.37%,-10.61%,-18.14%,-13.55%,53.46%
750002,安信目标收益债券A,1.1185,0.54%,2.01%,2.74%,4.50%,11.15%,42.59%
750003,安信目标收益债券C,1.1055,0.55%,1.94%,2.59%,4.12%,9.59%,38.86%
750005,安信平稳增长混合发起A,1.1633,0.03%,-0.92%,-0.74%,1.11%,15.54%,66.49%
750006,安信现金管理货币A,0.7442,0.22%,0.75%,1.69%,3.75%,9.95%,23.13%
750007,安信现金管理货币B,0.8102,0.24%,0.81%,1.81%,4.00%,10.74%,24.82%
762001,国金国鑫发起,1.5361,-4.16%,-13.41%,-19.64%,-25.37%,-7.42%,146.36%
770001,德邦优化混合,0.8793,1.08%,-11.65%,-11.13%,-6.65%,-11.64%,54.70%
