代码,名称,当前,近1月,近3月,近6月,近1年,近3年,成立来
240001,华宝宝康消费品,2.0497,-4.91%,-12.10%,-16.26%,-14.02%,-11.48%,651.31%
240002,华宝宝康配置混合,1.6732,-3.76%,-9.90%,-15.42%,-15.02%,-9.70%,411.45%
240003,华宝宝康债券,1.4432,0.63%,1.88%,3.43%,5.48%,12.76%,152.67%
240004,华宝动力组合,1.1382,-1.53%,-6.61%,-16.11%,-26.11%,-20.51%,420.52%
240005,华宝多策略增长开放,0.3909,-4.83%,-12.50%,-20.63%,-26.20%,-10.93%,322.84%
240006,华宝现金宝货币A,0.7328,0.23%,0.80%,1.76%,3.83%,10.03%,50.28%
240007,华宝现金宝货币B,0.7993,0.25%,0.86%,1.88%,4.08%,10.82%,55.25%
240008,华宝收益增长混合,4.1441,-5.02%,-14.64%,-21.65%,-31.14%,-22.69%,316.48%
240009,华宝先进成长混合,2.3460,-3.37%,-10.96%,-13.04%,-19.07%,-24.17%,190.49%
240010,华宝行业精选混合,1.0560,-4.76%,-18.02%,-23.62%,-29.37%,-28.99%,5.49%
240011,华宝大盘精选混合,1.3789,0.68%,-9.01%,-19.38%,-24.02%,-18.80%,61.85%
240012,华宝增强收益债券A,1.1148,0.57%,0.87%,0.73%,0.44%,4.15%,50.01%
240013,华宝增强收益债券B,1.0623,0.53%,0.77%,0.53%,0.04%,2.99%,44.42%
240014,华宝中证100指数,1.1670,1.34%,-4.29%,-11.84%,-9.58%,17.25%,16.79%
240015,华宝中证100指数(后端),,,,,,,
240016,华宝上证180价值联接,1.6225,2.14%,1.31%,-6.08%,-4.93%,17.98%,66.65%
240017,华宝新兴产业混合,,,,,,,
240018,华宝可转债债券,0.8438,-0.93%,-1.85%,-7.47%,-15.24%,-30.34%,-15.86%
240019,华宝上证180成长联接,1.5739,0.96%,-3.62%,-8.71%,-4.38%,18.09%,57.30%
240020,华宝医药生物混合,1.5315,-4.61%,-20.99%,-19.54%,-9.72%,-9.03%,91.04%
240022,华宝资源优选混合,1.2382,2.98%,0.16%,-10.17%,-13.95%,29.31%,34.23%
241001,华宝海外中国成长混合,1.5301,-4.62%,-15.11%,-22.57%,-22.16%,20.84%,44.40%
253010,国联安安心成长混合,0.5968,-0.33%,-6.43%,-12.59%,-16.39%,-6.13%,108.74%
253020,国联安德盛增利债A,1.2215,0.66%,-0.08%,-0.08%,-7.43%,-3.40%,53.14%
253021,国联安德盛增利债B,1.1955,0.67%,-0.33%,-0.25%,-7.86%,-4.63%,47.63%
253030,国联安信心增益债券,1.0728,0.48%,0.88%,1.61%,3.57%,-10.89%,19.16%
253050,国联安货币A,0.6575,0.22%,0.66%,1.55%,3.61%,9.69%,29.20%
253051,国联安货币B,0.7207,0.24%,0.72%,1.67%,3.86%,10.49%,31.61%
253060,国联安信心增长债券A,1.0400,0.23%,-0.32%,-1.31%,0.63%,0.53%,22.11%
253061,国联安信心增长债券B,1.0306,0.20%,-0.39%,-1.44%,0.34%,-0.35%,19.64%
255010,国联安稳健,0.9785,-3.45%,-10.84%,-17.03%,-12.59%,7.74%,340.62%
257010,国联安德盛小盘精选,0.8606,-3.02%,-8.65%,-17.52%,-21.63%,-13.68%,337.41%
257020,国联安精选混合,0.5935,-11.36%,-22.40%,-32.06%,-28.43%,-9.90%,481.06%
257021,国联安精选混合(后端),,,,,,,
257030,国联安优势混合,0.9202,-4.88%,-13.98%,-21.40%,-17.00%,5.03%,89.49%
257031,国联安优势混合(后端),,,,,,,
257040,国联安红利混合,0.8353,-8.55%,-26.58%,-32.63%,-37.15%,-23.31%,89.51%
257041,国联安红利混合(后端),,,,,,,
257050,国联安主题驱动混合,1.2016,-1.61%,-12.13%,-14.89%,-13.28%,-15.84%,20.77%
257060,国联安商品ETF联接,0.5155,0.31%,-5.98%,-16.55%,-23.14%,-11.14%,-48.46%
257070,国联安优选行业混合,1.0817,-12.45%,-20.61%,-28.91%,-33.21%,-32.15%,34.67%
260101,景顺长城优选混合,1.8509,-4.77%,-16.85%,-22.78%,-21.46%,9.47%,696.87%
260102,景顺货币A,0.6910,0.21%,0.71%,1.53%,3.49%,9.24%,43.47%
260103,景顺长城动力平衡,0.9717,0.75%,-13.65%,-18.15%,-8.82%,25.31%,353.78%
260104,景顺长城内需增长混合,4.4296,4.06%,-14.47%,-10.92%,-15.14%,-7.03%,753.44%
260108,景顺长城新兴成长混合,1.1432,3.81%,-14.30%,-11.79%,0.80%,37.47%,193.53%
260109,景顺长城内需贰号混合,0.8295,3.63%,-14.97%,-11.71%,-16.98%,-9.19%,295.02%
260110,景顺长城精选蓝筹混合,0.9888,-1.01%,-13.72%,-18.45%,-11.70%,8.34%,40.85%
260111,景顺长城公司治理混合,1.0406,-0.19%,-7.79%,-11.25%,-7.55%,15.80%,90.43%
260112,景顺长城能源基建混合,1.4053,-0.50%,-6.07%,-10.55%,-11.51%,7.37%,113.33%
260115,景顺长城中小盘混合,0.9587,-6.27%,-18.08%,-21.19%,-17.01%,-5.41%,48.98%
260116,景顺长城核心竞争力混合A,2.5030,-1.03%,-14.56%,-19.73%,-12.86%,10.06%,186.59%
260117,景顺长城支柱产业混合,1.0842,-0.18%,-6.53%,-12.83%,-8.19%,-16.19%,36.55%
260202,景顺货币B,0.7576,0.23%,0.77%,1.65%,3.73%,10.03%,31.62%
261001,景顺长城稳定债券A,1.0451,0.67%,1.75%,2.65%,2.96%,9.51%,26.25%
261002,景顺长城优信增利债券A,1.3858,0.43%,0.29%,0.58%,0.95%,10.07%,40.12%
261101,景顺长城稳定债券C,1.0401,0.68%,1.66%,2.46%,2.56%,8.22%,22.26%
261102,景顺长城信增债券C,1.3648,1.33%,1.11%,1.33%,1.48%,9.80%,38.00%
262001,景顺长城大中华混合,1.3778,-6.24%,-12.34%,-9.10%,-9.88%,32.51%,48.90%
270001,广发聚富,0.8559,-2.24%,-11.88%,-15.94%,-16.91%,-0.98%,426.53%
270002,广发稳健增长,1.1454,-0.83%,-7.10%,-8.42%,-0.29%,19.28%,709.54%
270004,广发货币A,0.7357,0.23%,0.80%,1.78%,3.87%,10.14%,52.55%
270005,广发聚丰混合,0.7043,-6.22%,-19.15%,-25.75%,-28.81%,-28.10%,324.61%
270006,广发策略优选,1.3519,-6.72%,-18.15%,-26.69%,-30.53%,-25.95%,191.84%
270007,广发大盘成长,0.9387,-0.19%,-6.24%,-16.29%,-16.32%,-6.46%,-6.04%
270008,广发核心精选混合,2.4201,-1.70%,-13.96%,-15.02%,-28.15%,-10.16%,176.84%
270009,广发增强债券,1.1702,0.69%,1.74%,2.90%,4.74%,9.10%,76.58%
270010,广发沪深300ETF联接A,1.4999,-0.94%,-7.70%,-16.04%,-16.37%,-1.14%,83.16%
270011,广发聚富(后端),,,,,,,
270012,广发稳健增长(后端),,,,,,,
270014,广发货币B,0.8017,0.25%,0.86%,1.90%,4.12%,10.94%,41.46%
270015,广发聚丰混合(后端),,,,,,,
270016,广发策略优选(后端),,,,,,,
270017,广发大盘成长(后端),,,,,,,
270020,广发沪深300ETF联接A(后端),,,,,,,
270021,广发聚瑞混合,1.5683,-5.79%,-18.32%,-18.03%,-15.80%,-18.45%,57.80%
270022,广发内需增长,0.7013,-2.66%,-13.66%,-19.19%,-28.28%,-17.95%,-23.94%
270023,广发全球精选股票(QDII),1.4740,-3.08%,-9.21%,-10.26%,-11.74%,22.04%,92.39%
270025,广发行业领先混合A,0.9360,-10.27%,-22.11%,-31.45%,-36.55%,-29.46%,38.61%
270026,广发中小板300联接,0.8468,-8.22%,-19.98%,-29.55%,-34.49%,-30.94%,-15.38%
270027,广发全球农业指数(QDII),1.2722,0.56%,5.14%,8.15%,0.97%,23.20%,24.80%
270028,广发制造业精选混合,1.7517,-9.06%,-17.90%,-29.35%,-31.26%,-19.18%,75.70%
270029,广发聚财信用债券A,1.1182,0.63%,1.98%,2.97%,4.91%,12.33%,57.41%
270030,广发聚财信用债券B,1.0972,0.64%,1.92%,2.74%,4.52%,11.19%,53.98%
270036,广发中小板300联接(后端),,,,,,,
270041,广发消费品精选混合,2.2716,-0.61%,-16.88%,-16.70%,-10.47%,28.77%,126.50%
270042,广发纳斯达克100指数,2.2216,-6.79%,-0.77%,14.31%,19.77%,71.98%,164.74%
270043,广发理财年年红债券,1.0111,0.40%,1.20%,2.40%,4.96%,6.22%,25.75%
270044,广发双债添利债券A,1.3372,0.68%,1.98%,3.00%,5.44%,15.06%,33.70%
270045,广发双债添利债券C,1.3172,0.61%,1.93%,2.89%,5.10%,14.01%,31.80%
270046,广发理财30天债券A,0.8531,0.27%,0.96%,2.03%,4.29%,11.65%,26.72%
270047,广发理财30天债券B,0.9341,0.29%,1.03%,2.18%,4.60%,12.63%,28.85%
270048,广发纯债债券A,1.2082,0.58%,1.68%,2.88%,4.72%,11.45%,39.28%
270049,广发纯债债券C,1.2062,0.50%,1.52%,2.63%,4.30%,10.36%,37.44%
270050,广发新经济混合,1.8019,-10.50%,-18.79%,-18.38%,-17.64%,0.28%,79.80%
288001,华夏经典混合,0.8817,-1.69%,-12.25%,-15.47%,-14.81%,-29.07%,298.34%
288002,华夏收入混合,3.7667,-4.67%,-12.16%,-23.32%,-25.04%,-9.47%,763.03%
288101,华夏货币A,0.6923,0.24%,0.81%,1.83%,3.94%,10.33%,56.93%
288102,华夏稳定双利债券C,1.0603,0.26%,0.90%,0.25%,0.77%,6.11%,127.31%
288201,华夏货币B,0.7587,0.26%,0.87%,1.96%,4.19%,11.13%,26.17%
290001,泰信天天收益货币A,1.0033,0.20%,0.67%,1.54%,3.49%,9.44%,53.84%
290002,泰信先行策略,0.5147,-2.01%,-7.28%,-14.02%,-19.05%,-36.74%,129.13%
290003,泰信双息双利债券,1.0473,0.14%,0.77%,1.29%,2.34%,5.08%,55.74%
290004,泰信优质生活混合,0.5777,-2.60%,-8.51%,-19.49%,-32.27%,-49.67%,4.21%
290005,泰信优势增长,0.9691,-8.56%,-15.84%,-23.22%,-27.94%,-37.95%,56.05%
290006,泰信蓝筹精选混合,0.8056,-9.76%,-18.08%,-25.90%,-32.83%,-40.78%,22.58%
290007,泰信增强债券A,1.0364,-0.02%,-0.11%,0.21%,1.58%,4.02%,38.22%
290008,泰信发展主题混合,0.9646,-4.54%,-12.16%,-18.10%,-18.66%,-16.12%,31.39%
290009,泰信周期债券,1.1821,0.42%,1.11%,2.34%,4.14%,9.76%,51.82%
290010,泰信中证200,0.7836,-6.45%,-16.08%,-25.50%,-29.78%,-27.37%,-20.13%
290011,泰信中小盘精选混合,1.3122,-2.59%,-9.10%,-15.93%,-24.59%,-23.06%,54.31%
290012,泰信行业精选混合A,0.8767,-12.76%,-19.13%,-28.10%,-21.94%,-9.64%,14.84%
290014,泰信现代服务业混合,1.3535,-1.10%,-6.89%,-13.78%,-19.24%,-10.70%,41.79%
291007,泰信增强债券C,1.0246,-0.05%,-0.21%,-0.04%,1.13%,2.76%,33.44%
310308,申万菱信盛利精选混合,0.7678,-2.69%,-13.61%,-18.77%,-16.75%,-10.52%,333.11%
310318,申万菱信沪深300指数增强,1.9907,-1.17%,-3.41%,-10.89%,-14.35%,9.34%,288.44%
310328,申万菱信新动力混合,0.4795,-0.56%,-12.70%,-18.33%,-17.92%,-16.47%,224.78%
310338,申万菱信收益宝货币A,0.6135,0.20%,0.61%,1.45%,3.40%,9.35%,40.89%
310339,申万收益宝货币B,0.6794,0.22%,0.67%,1.57%,3.65%,10.15%,22.92%
310358,申万菱信新经济混合,0.7463,-1.29%,-20.01%,-26.48%,-29.97%,-3.63%,87.65%
310368,申万菱信竞争优势混合,0.9072,-3.29%,-17.81%,-24.95%,-24.60%,-10.09%,86.75%
310388,申万菱信消费增长混合,1.0697,-2.74%,-18.98%,-20.37%,-17.77%,-0.04%,46.57%
310398,申万菱信沪深300价值指数,1.4703,1.31%,-0.64%,-8.17%,-4.66%,29.46%,46.98%
310508,申万菱信稳益宝债券,1.1781,0.34%,-0.76%,-0.99%,-1.35%,6.70%,56.30%
310518,申万可转换债券,1.1746,-0.42%,-3.05%,-9.26%,-13.59%,-23.19%,34.93%
320001,诺安平衡混合,0.8407,-1.06%,-6.42%,-10.27%,-8.47%,-8.89%,303.73%
320002,诺安货币A,0.6461,0.22%,0.67%,1.54%,3.53%,9.69%,50.38%
320003,诺安先锋混合,1.1256,-3.61%,-11.16%,-18.47%,-18.56%,-12.66%,322.59%
320004,诺安优化收益债券,1.0046,-0.94%,-0.94%,-3.55%,-3.14%,4.42%,88.94%
320005,诺安价值增长混合,0.9424,-4.38%,-12.21%,-18.71%,-17.82%,-14.18%,88.43%
320006,诺安灵活配置,1.8549,-6.69%,-14.27%,-21.27%,-24.09%,-1.63%,212.41%
320007,诺安成长混合,0.6447,-12.92%,-19.26%,-23.06%,-34.47%,-43.23%,-2.29%
320008,诺安增利债券A,1.3193,-0.08%,0.23%,-2.01%,-3.23%,-5.05%,48.88%
320009,诺安增利债券B,1.2521,-0.16%,0.16%,-2.27%,-3.70%,-6.58%,41.70%
320010,诺安中证100指数,1.1700,1.21%,-3.71%,-10.76%,-8.39%,19.29%,16.90%
320011,诺安中小盘精选混合,1.7457,-1.41%,-9.05%,-11.31%,-7.75%,16.73%,174.75%
320012,诺安主题精选混合,1.5840,-0.94%,-14.66%,-12.67%,-11.10%,3.48%,73.11%
320013,诺安全球黄金,--,2.91%,1.83%,-1.27%,-2.26%,8.50%,-15.70%
320014,诺安沪深300指数增强,0.9422,-0.65%,-7.19%,-15.18%,-18.85%,-18.44%,-2.46%
320015,诺安行业轮动混合,1.0179,-1.17%,-8.00%,-7.79%,-2.92%,6.61%,55.88%
320016,诺安多策略混合,1.2904,-7.17%,-10.17%,-15.68%,-23.97%,-17.49%,30.70%
320017,诺安全球不动产,1.4924,-6.90%,-3.61%,11.95%,-3.48%,4.87%,44.30%
320018,诺安新动力灵活配置,1.4983,-1.12%,-7.29%,-9.80%,-7.00%,-15.39%,67.44%
320019,诺安货币B,0.7127,0.24%,0.73%,1.66%,3.78%,10.49%,27.80%
320020,诺安策略精选股票,1.0111,-0.02%,-0.17%,2.35%,0.02%,2.35%,47.25%
320021,诺安双利债券,1.8305,3.22%,10.05%,22.93%,28.01%,29.46%,82.80%
320022,诺安研究精选股票,0.8091,-5.79%,-13.60%,-18.21%,-18.13%,-1.45%,41.25%
340001,兴全可转债混合,0.9798,-1.39%,-3.49%,-7.01%,-4.71%,7.95%,616.29%
340005,兴全货币A,0.7099,0.26%,0.89%,1.99%,4.26%,11.59%,48.90%
340006,兴全全球视野股票,1.2831,-5.63%,-18.58%,-21.63%,-18.88%,-22.99%,386.65%
340007,兴全社会责任混合,2.6690,-6.31%,-19.21%,-28.50%,-24.53%,4.13%,203.28%
340008,兴全有机增长混合,1.7879,-2.86%,-17.32%,-25.21%,-28.13%,6.86%,160.93%
340009,兴全磐稳增利债券,1.3974,0.49%,1.51%,1.95%,3.49%,12.35%,75.00%
350001,天治财富增长,1.0629,-2.01%,-8.41%,-12.99%,-7.26%,3.69%,328.18%
350002,天治低碳经济混合,0.6108,-1.98%,-11.10%,-24.99%,-26.10%,-32.75%,123.19%
350004,天治天得利货币,0.6080,0.21%,0.75%,1.73%,3.72%,9.36%,46.87%
350005,天治中国制造2025,1.8287,1.79%,-4.10%,-12.88%,-5.66%,8.81%,82.34%
350006,天治稳健双盈债券,1.8195,0.96%,0.82%,1.22%,0.00%,8.75%,88.33%
350007,天治趋势精选,0.8284,-0.48%,-4.86%,-11.51%,-13.91%,-20.25%,-17.70%
350008,天治新消费混合,1.3188,-0.23%,-13.14%,-19.61%,-24.24%,-26.40%,31.60%
350009,天治研究驱动混合A,1.0696,0.28%,-7.86%,-12.64%,-11.49%,3.36%,26.26%
360001,光大量化股票,1.0059,-1.03%,-10.43%,-17.81%,-24.59%,-17.82%,252.85%
360003,光大货币,0.8067,0.24%,0.68%,1.55%,3.50%,9.77%,48.18%
360005,光大红利混合,1.6286,-2.96%,-14.13%,-24.45%,-28.71%,-25.36%,290.20%
360006,光大新增长混合,0.9087,-4.39%,-10.58%,-15.03%,-18.19%,-2.45%,221.48%
360007,光大优势配置混合,0.7998,-1.36%,-11.36%,-27.98%,-26.97%,-4.22%,19.93%
360008,光大增利收益债券A,1.1161,0.09%,1.36%,2.53%,4.17%,7.51%,48.52%
360009,光大增利收益债券C,1.1141,0.09%,1.18%,2.28%,3.76%,6.18%,42.39%
360010,光大均衡精选混合,0.9579,-5.23%,-13.29%,-15.63%,-15.19%,3.01%,55.98%
360011,光大动态优选,0.8840,-4.34%,-11.80%,-14.45%,-15.35%,-5.45%,95.82%
360012,光大中小盘混合,0.9807,-5.13%,-13.24%,-17.21%,-19.31%,-4.16%,46.19%
360013,光大信用添益债券A,1.0593,0.28%,1.05%,1.82%,3.20%,6.81%,45.22%
360014,光大信用添益债券C,1.0543,0.29%,0.96%,1.73%,3.02%,5.62%,41.88%
360016,光大行业轮动混合,0.7451,-0.27%,-10.19%,-19.64%,-25.03%,-16.48%,53.22%
360019,光大添天盈理财债券A,0.8905,0.27%,0.94%,2.00%,4.33%,11.27%,25.28%
360020,光大添天盈理财债券B,0.9562,0.29%,1.00%,2.12%,4.57%,12.07%,24.45%
370010,上投货币A,0.5822,0.20%,0.65%,1.48%,3.37%,8.71%,38.74%
370011,上投货币B,0.6495,0.22%,0.71%,1.60%,3.62%,9.49%,43.27%
370021,上投分红添利债券A,1.0775,0.00%,-0.37%,0.93%,2.27%,5.95%,42.07%
370022,上投分红添利债券B,1.0745,0.09%,-0.37%,0.75%,1.90%,4.70%,38.48%
370023,上投中证消费指数,1.3140,-1.65%,-12.82%,-15.29%,-12.53%,0.31%,53.66%
370024,上投摩根核心优选混合,2.1373,-3.80%,-20.93%,-25.92%,-28.68%,-12.11%,114.90%
370025,上投摩根轮动添利债券A,,,,,,,
370026,上投摩根轮动添利债券C,,,,,,,
370027,上投摩根智选30混合,1.3011,-6.83%,-24.64%,-31.39%,-35.77%,-7.75%,30.90%
371020,上投纯债债券A,1.4534,0.35%,0.41%,1.04%,2.83%,8.10%,45.40%
371120,上投纯债债券B,1.4004,0.29%,0.29%,0.86%,2.49%,6.95%,40.10%
372010,上投强化债券A,,,,,,,
372110,上投强化债券B,1.2323,0.24%,-1.60%,-1.75%,-3.22%,-0.32%,28.98%
373010,上投摩根双息平衡混合A,0.6839,-2.58%,-13.50%,-20.84%,-29.81%,-20.05%,202.28%
373020,上投摩根双核平衡混合,1.3350,-5.51%,-16.53%,-16.45%,-21.21%,-6.67%,103.87%
375010,上投中国优势,0.8221,-7.10%,-24.79%,-31.99%,-37.57%,-27.54%,297.31%
376510,上投大盘蓝筹,1.3664,-4.83%,-16.04%,-20.87%,-22.63%,-4.42%,36.10%
377010,上投摩根阿尔法混合,2.3034,-11.05%,-27.28%,-35.89%,-42.23%,-25.02%,280.42%
377016,上投摩根亚太优势混合,0.7263,-6.70%,-9.38%,-11.34%,-10.65%,21.47%,-30.40%
377020,上投摩根内需动力混合,0.6310,-8.85%,-29.60%,-33.64%,-36.13%,-29.24%,23.49%
377150,上投摩根健康品质生活混合,1.6434,-4.47%,-24.60%,-27.97%,-24.39%,-18.76%,64.60%
377240,上投摩根新兴动力混合A,1.9119,-11.54%,-30.02%,-36.00%,-36.68%,-9.70%,90.90%
377530,上投摩根行业轮动混合A,1.3319,-5.30%,-20.90%,-26.70%,-30.10%,-14.46%,58.60%
378006,上投摩根全球新兴市场混合,0.9569,-5.66%,-13.16%,-17.31%,-15.56%,12.38%,-8.30%
378010,上投摩根成长先锋混合,1.0068,-1.58%,-10.65%,-8.51%,-5.23%,-6.61%,87.59%
378546,上投摩根全球天然资源混合,0.7360,3.12%,-1.89%,5.66%,6.74%,38.93%,-27.20%
379010,上投摩根中小盘混合,1.3575,-9.24%,-26.73%,-32.19%,-37.10%,-26.37%,47.48%
380001,中银理财14天债券A,0.8765,0.27%,0.95%,2.01%,4.19%,10.51%,26.17%
380002,中银理财14天债券B,0.9569,0.29%,1.02%,2.15%,4.50%,11.47%,28.41%
380005,中银纯债债券A,1.0542,0.67%,1.33%,3.28%,5.69%,11.24%,31.82%
380006,中银纯债债券C,1.0532,0.57%,1.24%,2.99%,5.20%,10.29%,28.82%
380007,中银理财7天债券A,0.8173,0.26%,0.92%,1.97%,4.14%,10.98%,25.76%
380008,中银理财7天债券B,0.8972,0.28%,1.00%,2.12%,4.44%,11.95%,27.90%
380009,中银添利债券发起A,1.2271,0.66%,1.57%,2.78%,5.74%,16.92%,53.75%
380010,中银理财30天债券A,0.8729,0.26%,0.97%,2.03%,4.29%,10.89%,24.05%
380011,中银理财30天债券B,0.9550,0.29%,1.04%,2.17%,4.60%,11.85%,26.12%
392001,中海货币A,0.5518,0.22%,0.78%,1.85%,4.00%,9.91%,33.94%
392002,中海货币B,0.6192,0.24%,0.84%,1.97%,4.25%,10.71%,36.60%
393001,中海优势精选灵活配置混合,0.9264,-5.49%,-12.52%,-21.87%,-23.03%,-21.60%,-1.06%
395001,中海稳健收益债券,1.0363,0.19%,0.68%,1.47%,2.17%,2.34%,76.09%
395011,中海增强债券A,1.0971,-0.90%,-1.87%,-3.85%,-3.85%,0.04%,28.81%
395012,中海增强债券C,1.0831,-0.91%,-1.99%,-4.06%,-4.23%,-1.78%,24.18%
398001,中海优质成长混合,0.3415,-10.09%,-18.39%,-25.04%,-28.30%,-18.71%,302.39%
398002,中海优质成长混合(后端),,,,,,,
398011,中海分红增利混合,0.5828,-11.21%,-16.87%,-20.36%,-22.95%,-31.69%,111.41%
398012,中海分红增利混合(后端),,,,,,,
398021,中海能源策略,0.5795,-2.20%,-16.47%,-23.63%,-28.99%,-21.96%,-15.08%
398031,中海蓝筹灵活,0.6203,-9.26%,-13.25%,-20.42%,-21.78%,-30.25%,70.80%
398041,中海量化策略混合,0.7106,-14.10%,-17.38%,-22.25%,-26.57%,-13.15%,7.18%
398051,中海环保新能源混合,0.7603,-4.17%,-15.02%,-22.26%,-20.21%,-28.83%,-24.20%
398061,中海消费混合,1.8746,-2.24%,-17.62%,-24.39%,-27.65%,-2.44%,124.44%
399001,中海上证50,1.1234,2.37%,0.36%,-5.95%,-4.02%,15.42%,12.30%
399011,中海医疗保健主题股票,1.3750,-3.80%,-22.64%,-16.83%,4.76%,28.37%,111.35%
400001,东方龙混合,0.7812,-0.60%,-8.75%,-19.07%,-29.38%,-16.41%,283.32%
400003,东方精选混合,1.1730,-0.25%,-10.01%,-19.55%,-32.33%,-27.83%,423.08%
400004,东方精选混合(后端),,,,,,,
400005,东方金账簿货币A,0.6524,0.22%,0.68%,1.59%,3.66%,10.25%,49.47%
400006,东方金账簿货币B,0.7183,0.24%,0.74%,1.72%,3.91%,11.04%,15.69%
400007,东方策略成长混合,2.4038,-1.39%,-10.37%,-11.26%,-14.65%,0.89%,140.55%
400008,东方策略成长混合(后端),,,,,,,
400009,东方稳健债券,1.1632,0.43%,1.31%,1.75%,3.84%,8.92%,34.85%
400011,东方核心动力混合,1.2180,-0.60%,-6.93%,-13.56%,-17.85%,-12.57%,22.11%
400012,东方核心动力混合(后端),,,,,,,
400013,东方成长收益灵活配置混合,1.1335,-1.57%,-5.29%,-7.08%,-6.93%,0.20%,32.87%
400015,东方新能源汽车混合,1.0143,-6.47%,-22.51%,-28.38%,-27.08%,-38.54%,34.38%
400016,东方强化收益债券,1.0661,0.33%,-0.08%,0.23%,3.07%,5.84%,36.20%
400018,东方启明量化先锋基金,1.3188,1.72%,-0.15%,-10.29%,-12.00%,-2.80%,30.27%
400020,东方安心收益保本,1.0019,0.13%,0.43%,1.30%,1.22%,1.24%,2.07%
400022,东方利群混合A,1.1568,0.03%,-3.75%,-6.83%,-11.11%,-3.16%,15.56%
400023,东方多策略灵活配置混合A,1.1464,0.02%,1.80%,2.40%,1.39%,7.39%,32.04%
400025,东方新兴成长混合,1.4051,-1.00%,-13.71%,-10.78%,-3.37%,13.46%,40.22%
400027,东方双债添利债券A,1.4647,0.35%,0.57%,-0.99%,-1.49%,-3.11%,46.53%
400029,东方双债添利债券C,1.4424,0.32%,0.47%,-1.18%,-1.88%,-4.22%,44.29%
400030,东方添益债券,1.0660,0.82%,2.38%,4.60%,1.89%,11.97%,20.18%
400032,东方主题精选混合,0.5507,-1.88%,-10.79%,-21.30%,-30.78%,-32.32%,-45.19%
410001,华富竞争力优选,0.8404,-5.14%,-15.54%,-19.86%,-15.02%,-14.46%,188.13%
410002,华富货币A,0.6314,0.22%,0.69%,1.57%,3.61%,9.66%,50.42%
410003,华富成长趋势混合,0.7439,-12.03%,-19.63%,-25.87%,-21.40%,-21.97%,-4.92%
410004,华富收益增强债券A,1.4957,-0.16%,0.34%,0.12%,1.17%,9.83%,138.76%
410005,华富收益增强债券B,1.4789,-0.19%,0.24%,-0.08%,0.76%,8.52%,128.86%
410006,华富策略精选,1.0362,-10.44%,-21.05%,-26.48%,-29.08%,-24.42%,19.43%
410007,华富价值增长,0.9032,-10.22%,-18.29%,-26.32%,-19.44%,2.71%,56.83%
410008,华富中证100指数,1.1784,1.47%,-3.41%,-10.26%,-7.10%,17.95%,17.76%
410009,华富量子生命力混合,0.8160,-4.86%,-14.06%,-21.90%,-19.95%,-17.39%,-18.56%
410010,华富中小板指数增强,0.9559,-7.28%,-20.43%,-29.36%,-33.77%,-37.50%,-4.43%
420001,天弘精选混合,0.5896,-4.74%,-14.89%,-18.87%,-19.26%,-18.58%,85.27%
420002,天弘永利债券A,1.0103,0.10%,0.13%,-3.42%,-2.47%,3.41%,56.88%
420003,天弘永定价值成长混合,1.4288,-11.71%,-20.82%,-28.05%,-28.52%,-0.30%,91.02%
420005,天弘周期策略混合,1.1786,-5.14%,-17.19%,-19.29%,-22.93%,-13.55%,60.45%
420006,天弘现金管家货币A,0.5360,0.20%,0.67%,1.67%,3.63%,9.45%,23.66%
420008,天弘债券发起式A,1.1311,0.53%,1.21%,2.26%,4.70%,3.15%,22.03%
420009,天弘安康颐养混合,1.5094,0.33%,0.13%,-0.46%,1.34%,11.34%,51.20%
420102,天弘永利债券B,1.0132,0.13%,0.24%,-3.22%,-2.07%,4.59%,63.72%
420106,天弘现金管家货币B,0.6035,0.22%,0.73%,1.79%,3.88%,10.25%,25.55%
420108,天弘债券发起式B,1.1021,0.54%,1.07%,2.05%,4.17%,1.69%,18.73%
450001,国富中国收益混合,0.7979,-1.09%,-8.23%,-10.99%,-9.44%,9.90%,247.71%
450002,国富弹性市值混合,1.0305,0.06%,-4.19%,-12.27%,-11.99%,32.67%,525.08%
450003,国富潜力组合混合A,0.9898,-0.90%,-8.31%,-15.70%,-17.25%,-7.68%,100.50%
450004,国富深化价值混合,1.0068,-2.52%,-12.45%,-16.79%,-10.50%,-19.26%,45.46%
450005,国富强化债券A,1.2121,0.29%,0.23%,0.10%,0.68%,10.74%,72.97%
450006,国富强化债券C,1.1042,0.26%,0.15%,-0.05%,0.42%,9.90%,64.10%
450007,国富成长动力混合,1.1250,-1.71%,-10.05%,-20.01%,-22.91%,-21.11%,32.22%
450008,国富沪深300,0.9097,-1.41%,-7.15%,-15.05%,-17.96%,-5.78%,20.13%
450009,国富中小盘,1.5739,-1.86%,-7.98%,-15.24%,-14.04%,26.71%,109.57%
450010,国富策略回报混合,1.0749,-1.47%,-11.60%,-18.87%,-23.21%,-17.94%,7.50%
450011,国富研究精选混合,,,,,,,
450018,国富恒久信用债券A,1.1381,0.34%,0.59%,-0.10%,2.40%,9.17%,33.84%
450019,国富恒久信用债券C,1.1300,0.35%,0.55%,-0.25%,2.06%,8.43%,31.86%
457001,国富亚洲机会股票,0.8835,-6.53%,-15.43%,-19.38%,-14.62%,14.84%,-8.47%
460001,华泰柏瑞盛世中国混合,0.3825,-1.68%,-13.72%,-18.94%,-16.08%,-4.40%,360.49%
